episode,reward,steps,success
1,-115.99999999999949,500,0
2,-125.99999999999915,500,0
3,-131.1999999999993,500,0
4,-135.99999999999923,500,0
5,-127.19999999999928,500,0
6,-125.59999999999947,500,0
7,-130.39999999999935,500,0
8,-121.1999999999993,500,0
9,-134.79999999999913,500,0
10,-131.5999999999992,500,0
11,-131.59999999999945,500,0
12,-134.79999999999936,500,0
13,-116.79999999999922,500,0
14,-109.5999999999993,500,0
15,-117.99999999999929,500,0
16,-128.3999999999994,500,0
17,-119.59999999999937,500,0
18,-117.19999999999925,500,0
19,-115.99999999999942,500,0
20,-129.59999999999926,500,0
21,-121.19999999999933,500,0
22,-116.3999999999994,500,0
23,-121.9999999999993,500,0
24,-118.39999999999958,500,0
25,-121.9999999999994,500,0
26,-111.19999999999952,500,0
27,-114.79999999999934,500,0
28,-140.39999999999927,500,0
29,-117.99999999999939,500,0
30,-150.39999999999932,500,0
31,-119.99999999999935,500,0
32,-175.1999999999997,500,0
33,-117.99999999999939,500,0
34,-152.79999999999922,500,0
35,-124.79999999999902,500,0
36,-131.99999999999932,500,0
37,-123.99999999999926,500,0
38,-120.79999999999947,500,0
39,-135.59999999999943,500,0
40,-128.3999999999995,500,0
41,-114.79999999999929,500,0
42,-134.79999999999933,500,0
43,-116.39999999999932,500,0
44,-115.19999999999928,500,0
45,-130.79999999999922,500,0
46,-114.39999999999932,500,0
47,-108.39999999999934,500,0
48,-116.39999999999928,500,0
49,-129.9999999999992,500,0
50,-113.99999999999945,500,0
51,-125.19999999999948,500,0
52,-135.19999999999933,500,0
53,-118.79999999999923,500,0
54,-156.7999999999998,500,0
55,-119.1999999999993,500,0
56,-134.79999999999941,500,0
57,-119.19999999999948,500,0
58,-126.79999999999919,500,0
59,-125.99999999999946,500,0
60,-134.79999999999944,500,0
61,-120.39999999999924,500,0
62,-119.99999999999916,500,0
63,-135.99999999999923,500,0
64,-121.1999999999994,500,0
65,-119.5999999999992,500,0
66,-125.59999999999931,500,0
67,-81.49999999999972,440,1
68,-62.60000000000008,331,1
69,-136.79999999999947,500,0
70,-121.99999999999935,500,0
71,-174.80000000000004,500,0
72,-118.39999999999925,500,0
73,-114.39999999999927,500,0
74,-119.19999999999935,500,0
75,-109.99999999999932,500,0
76,-127.99999999999906,500,0
77,-122.79999999999916,500,0
78,-125.5999999999991,500,0
79,-114.39999999999928,500,0
80,-113.99999999999918,500,0
81,-121.99999999999933,500,0
82,-137.59999999999908,500,0
83,-100.19999999999916,479,1
84,-129.9999999999994,500,0
85,-122.7999999999994,500,0
86,-120.79999999999916,500,0
87,-123.99999999999963,500,0
88,-127.59999999999928,500,0
89,-73.69999999999976,370,1
90,-125.99999999999926,500,0
91,-101.19999999999952,500,0
92,-108.79999999999956,457,1
93,-114.79999999999919,500,0
94,-80.89999999999964,394,1
95,-50.50000000000014,242,1
96,-126.79999999999932,500,0
97,-119.59999999999937,500,0
98,-126.39999999999901,500,0
99,-114.39999999999945,500,0
100,-120.79999999999914,500,0
101,-126.39999999999932,500,0
102,-113.59999999999938,500,0
103,-108.79999999999941,500,0
104,-79.19999999999973,373,1
105,-64.40000000000002,289,1
106,-126.39999999999918,500,0
107,-116.79999999999919,500,0
108,-120.39999999999934,500,0
109,-126.39999999999932,500,0
110,-113.19999999999928,500,0
111,-112.39999999999938,500,0
112,-117.19999999999945,500,0
113,-68.39999999999992,313,1
114,-83.99999999999984,357,1
115,-123.09999999999937,500,1
116,-167.9999999999991,500,0
117,-19.80000000000002,135,1
118,-118.7999999999993,500,0
119,-133.1999999999993,500,0
120,-125.29999999999913,494,1
121,-26.30000000000006,136,1
122,-89.6999999999995,410,1
123,-143.1999999999992,500,0
124,-136.39999999999915,500,0
125,-59.20000000000013,285,1
126,-131.5999999999992,500,0
127,-45.400000000000134,223,1
128,-129.99999999999935,500,0
129,-128.79999999999922,500,0
130,-50.500000000000156,258,1
131,-127.1999999999994,500,0
132,-88.9999999999995,451,1
133,-131.99999999999935,500,0
134,-27.100000000000094,164,1
135,-60.80000000000011,313,1
136,-113.19999999999916,500,0
137,-119.599999999999,500,0
138,-45.60000000000012,245,1
139,-73.89999999999972,356,1
140,-81.6999999999997,398,1
141,-113.1999999999993,500,0
142,-28.700000000000053,156,1
143,-46.600000000000165,235,1
144,-85.49999999999973,384,1
145,-64.19999999999992,319,1
146,-42.10000000000013,210,1
147,-53.00000000000015,247,1
148,-120.39999999999917,500,0
149,-125.99999999999939,500,0
150,-123.19999999999922,500,0
151,-114.79999999999914,500,0
152,-113.99999999999935,500,0
153,-80.99999999999972,359,1
154,-76.79999999999968,385,1
155,-97.49999999999945,420,1
156,-60.40000000000006,309,1
157,-74.59999999999985,311,1
158,-58.300000000000125,284,1
159,-59.800000000000125,283,1
160,-124.39999999999908,500,0
161,-127.19999999999916,500,0
162,-32.3000000000001,168,1
163,-65.49999999999997,312,1
164,-112.1999999999993,479,1
165,-23.400000000000084,159,1
166,-56.5000000000001,246,1
167,-21.80000000000004,127,1
168,-35.600000000000136,209,1
169,-116.79999999999956,500,0
170,-135.59999999999928,500,0
171,-59.700000000000074,258,1
172,-119.99999999999925,500,0
173,-127.19999999999928,500,0
174,-59.40000000000005,271,1
175,-50.00000000000018,261,1
176,-76.19999999999982,347,1
177,-124.79999999999919,500,0
178,-92.19999999999942,387,1
179,-49.700000000000216,266,1
180,-33.900000000000105,168,1
181,-57.700000000000145,290,1
182,-40.70000000000011,184,1
183,-57.800000000000054,263,1
184,-45.90000000000015,232,1
185,-36.30000000000012,188,1
186,-87.99999999999947,417,1
187,-25.200000000000074,153,1
188,-22.30000000000004,128,1
189,-117.59999999999943,500,0
190,-33.40000000000011,179,1
191,-83.99999999999967,353,1
192,-133.19999999999908,500,0
193,-36.900000000000105,178,1
194,-22.80000000000004,125,1
195,-71.7999999999998,343,1
196,-85.09999999999954,368,1
197,-119.59999999999906,500,0
198,-30.900000000000105,186,1
199,-54.000000000000185,269,1
200,-65.69999999999987,326,1
201,-74.69999999999985,320,1
202,-33.100000000000094,176,1
203,-60.90000000000009,282,1
204,-44.90000000000013,238,1
205,-38.90000000000014,206,1
206,-28.100000000000072,142,1
207,-24.00000000000007,165,1
208,-50.50000000000019,274,1
209,-130.79999999999927,500,0
210,-41.000000000000156,247,1
211,-123.59999999999928,500,0
212,-92.09999999999938,398,1
213,-96.1999999999995,435,1
214,-92.39999999999944,449,1
215,-22.40000000000005,133,1
216,-80.29999999999968,384,1
217,-22.400000000000063,153,1
218,-24.800000000000075,145,1
219,-95.59999999999928,453,1
220,-77.79999999999993,351,1
221,-28.200000000000124,187,1
222,-35.20000000000013,185,1
223,-83.99999999999955,389,1
224,-28.600000000000065,159,1
225,-34.10000000000008,198,1
226,-118.19999999999914,467,1
227,-76.49999999999983,350,1
228,-106.9999999999995,419,1
229,-117.99999999999939,500,0
230,-46.90000000000017,246,1
231,-22.000000000000085,145,1
232,-72.7999999999997,373,1
233,-26.40000000000009,161,1
234,-70.89999999999995,302,1
235,-39.20000000000015,225,1
236,-37.90000000000016,204,1
237,-50.60000000000012,215,1
238,-53.900000000000176,252,1
239,-41.40000000000014,207,1
240,-35.500000000000064,152,1
241,-38.700000000000124,220,1
242,-33.60000000000009,161,1
243,-38.60000000000013,207,1
244,-71.99999999999984,313,1
245,-67.39999999999996,287,1
246,-17.200000000000045,105,1
247,-52.70000000000012,224,1
248,-65.29999999999995,302,1
249,-51.80000000000015,259,1
250,-30.00000000000007,149,1
251,-11.300000000000004,90,1
252,-19.00000000000005,135,1
253,-36.800000000000104,197,1
254,-10.40000000000001,109,1
255,-41.80000000000014,211,1
256,-41.80000000000013,207,1
257,-35.700000000000095,178,1
258,-18.80000000000003,109,1
259,-36.3000000000001,180,1
260,-37.400000000000105,175,1
261,-12.800000000000011,93,1
262,-11.600000000000009,97,1
263,-25.500000000000085,140,1
264,-17.500000000000046,116,1
265,-9.999999999999993,105,1
266,-57.5000000000001,248,1
267,-23.800000000000054,139,1
268,-12.500000000000007,82,1
269,-65.79999999999997,299,1
270,-16.30000000000002,120,1
271,-27.300000000000075,182,1
272,-48.300000000000125,232,1
273,-85.69999999999968,406,1
274,-63.199999999999946,253,1
275,-19.30000000000006,118,1
276,-56.200000000000145,287,1
277,-8.00000000000001,85,1
278,-33.30000000000012,210,1
279,-45.80000000000009,219,1
280,-20.10000000000005,138,1
281,-84.29999999999967,372,1
282,-78.99999999999969,347,1
283,-36.40000000000013,177,1
284,-42.80000000000015,217,1
285,-5.7999999999999865,75,1
286,-42.600000000000136,207,1
287,-20.200000000000053,123,1
288,-68.29999999999991,316,1
289,-40.50000000000014,210,1
290,-18.40000000000005,109,1
291,-57.20000000000012,245,1
292,-26.800000000000068,141,1
293,-95.29999999999939,446,1
294,-23.600000000000072,133,1
295,-49.500000000000185,256,1
296,-26.80000000000009,161,1
297,-25.70000000000006,138,1
298,-38.20000000000009,167,1
299,-9.800000000000018,83,1
300,-31.400000000000077,143,1
301,-32.2000000000001,175,1
302,-19.40000000000004,119,1
303,-28.60000000000008,147,1
304,-39.20000000000012,197,1
305,-57.7000000000001,266,1
306,-28.600000000000087,163,1
307,-9.000000000000007,91,1
308,-21.000000000000043,127,1
309,-18.60000000000003,99,1
310,-13.900000000000034,100,1
311,-65.99999999999986,297,1
312,-40.0000000000001,189,1
313,-81.39999999999978,327,1
314,-29.200000000000067,145,1
315,-18.10000000000003,106,1
316,-65.10000000000008,280,1
317,-22.70000000000006,132,1
318,-55.40000000000012,243,1
319,-9.300000000000004,82,1
320,-36.10000000000009,174,1
321,-20.900000000000052,122,1
322,-22.50000000000007,122,1
323,-6.999999999999989,67,1
324,-17.600000000000055,105,1
325,-40.90000000000012,190,1
326,-16.600000000000033,87,1
327,-19.000000000000053,127,1
328,-30.600000000000094,155,1
329,-18.10000000000005,134,1
330,-44.00000000000012,209,1
331,-63.799999999999926,255,1
332,-25.70000000000003,134,1
333,-17.40000000000005,119,1
334,-17.300000000000043,94,1
335,-38.800000000000104,189,1
336,-43.800000000000146,211,1
337,-44.800000000000146,229,1
338,-8.899999999999995,74,1
339,-9.800000000000008,67,1
340,-24.60000000000006,135,1
341,-10.20000000000001,95,1
342,-55.900000000000176,284,1
343,-9.90000000000002,80,1
344,-29.600000000000065,153,1
