episode,reward,steps,success
1,-121.19999999999938,500,0
2,-129.5999999999992,500,0
3,-128.79999999999927,500,0
4,-130.39999999999932,500,0
5,-119.99999999999923,500,0
6,-147.5999999999998,500,0
7,-44.800000000000196,265,1
8,-111.99999999999946,500,0
9,-115.19999999999949,500,0
10,-110.79999999999906,500,0
11,-123.1999999999995,500,0
12,-123.59999999999931,500,0
13,-115.19999999999945,500,0
14,-119.99999999999953,500,0
15,-115.59999999999941,500,0
16,-105.99999999999967,500,0
17,-109.19999999999933,500,0
18,-94.79999999999946,500,0
19,-113.99999999999943,500,0
20,-84.99999999999966,475,1
21,-115.1999999999993,500,0
22,-83.5999999999997,437,1
23,-62.70000000000013,360,1
24,-121.59999999999933,500,0
25,-97.19999999999936,500,0
26,-103.5999999999993,500,0
27,-99.59999999999954,500,0
28,-48.70000000000016,268,1
29,-80.69999999999982,428,1
30,-106.79999999999919,500,0
31,-106.3999999999994,500,0
32,-69.49999999999994,308,1
33,-66.60000000000005,399,1
34,-98.79999999999957,500,0
35,-88.99999999999956,479,1
36,-88.79999999999964,473,1
37,-42.80000000000013,249,1
38,-100.79999999999954,500,0
39,-38.90000000000014,226,1
40,-69.19999999999995,421,1
41,-80.09999999999985,406,1
42,-77.09999999999962,460,1
43,-27.40000000000012,183,1
44,-43.4000000000002,267,1
45,-54.10000000000019,294,1
46,-93.19999999999943,500,0
47,-38.300000000000125,220,1
48,-90.39999999999951,500,0
49,-38.60000000000021,279,1
50,-29.800000000000047,171,1
51,-18.700000000000056,136,1
52,-95.1999999999991,500,0
53,-39.90000000000023,308,1
54,-10.700000000000017,112,1
55,-18.00000000000008,153,1
56,-26.40000000000009,181,1
57,-72.09999999999987,450,1
58,-40.000000000000114,225,1
59,-42.90000000000023,306,1
60,-62.300000000000125,432,1
61,-42.1000000000002,282,1
62,-55.80000000000021,327,1
63,-21.000000000000057,187,1
64,-8.799999999999997,97,1
65,-25.70000000000008,206,1
66,-14.400000000000045,117,1
67,-25.100000000000122,188,1
68,-34.90000000000015,262,1
69,-16.40000000000005,137,1
70,-15.400000000000027,151,1
71,-5.999999999999977,105,1
72,-19.600000000000044,141,1
73,-13.900000000000023,128,1
74,-12.100000000000009,126,1
75,-27.200000000000095,161,1
76,-26.700000000000138,192,1
77,-9.299999999999994,106,1
78,-16.300000000000033,128,1
79,-9.300000000000011,118,1
80,-2.6999999999999886,76,1
81,-24.200000000000088,187,1
82,-24.90000000000007,150,1
83,-7.599999999999987,97,1
84,-19.700000000000042,150,1
85,-16.600000000000037,131,1
86,-29.600000000000094,181,1
87,-18.400000000000055,145,1
88,-7.6999999999999815,98,1
89,-10.600000000000026,115,1
90,-5.599999999999982,85,1
91,-3.9999999999999893,77,1
92,-13.400000000000027,131,1
93,-14.000000000000014,125,1
94,-12.100000000000001,122,1
95,-13.400000000000052,139,1
96,-3.5999999999999908,65,1
97,-29.700000000000152,242,1
98,-5.499999999999989,76,1
99,-15.000000000000036,127,1
100,-10.200000000000014,99,1
101,-9.200000000000006,101,1
102,-20.40000000000006,129,1
103,-8.499999999999986,114,1
104,-8.2,119,1
105,-14.500000000000046,142,1
106,1.4000000000000075,55,1
107,-27.20000000000006,177,1
108,-24.1000000000001,190,1
109,-1.4999999999999911,56,1
110,-26.200000000000102,179,1
111,-5.399999999999983,87,1
112,-5.899999999999988,84,1
113,0.1000000000000103,64,1
114,-7.29999999999999,86,1
115,-6.1999999999999815,95,1
116,-6.799999999999983,105,1
117,-1.3999999999999897,75,1
118,-7.999999999999986,105,1
119,-14.300000000000054,156,1
120,-15.200000000000035,129,1
121,-6.599999999999991,87,1
122,-2.5999999999999908,59,1
123,-5.699999999999985,90,1
124,-3.5999999999999854,77,1
125,-12.600000000000016,119,1
126,-0.29999999999999183,60,1
127,-3.099999999999989,68,1
128,-2.399999999999986,69,1
129,-13.300000000000018,118,1
130,-13.000000000000028,119,1
131,-7.199999999999992,77,1
132,-7.3999999999999915,91,1
133,-1.7999999999999865,71,1
134,-3.399999999999986,75,1
135,-5.799999999999988,75,1
136,-6.799999999999997,97,1
137,-7.099999999999987,84,1
138,0.3000000000000078,54,1
139,-6.1999999999999815,79,1
140,-0.6999999999999904,60,1
141,-4.699999999999983,92,1
142,-6.299999999999983,92,1
143,-7.399999999999984,87,1
144,-3.1999999999999904,73,1
145,-5.39999999999999,67,1
146,-0.3999999999999915,57,1
147,-4.999999999999988,75,1
148,-9.099999999999994,88,1
149,4.000000000000004,45,1
150,-15.400000000000016,135,1
151,-4.399999999999986,81,1
152,4.600000000000001,35,1
153,1.4000000000000092,59,1
154,2.000000000000006,49,1
155,-8.499999999999993,86,1
156,1.2000000000000064,57,1
157,1.7000000000000064,52,1
158,8.881784197001252e-15,61,1
159,2.2000000000000046,51,1
160,0.3000000000000078,58,1
161,2.000000000000007,41,1
162,-1.4999999999999876,76,1
163,0.20000000000001172,63,1
164,-0.09999999999999254,50,1
165,0.9000000000000075,48,1
166,-3.2999999999999883,78,1
167,-0.6999999999999851,72,1
168,2.6000000000000014,47,1
169,2.3000000000000043,58,1
170,2.500000000000006,52,1
171,-3.799999999999981,83,1
172,-7.599999999999987,97,1
173,1.6000000000000068,45,1
174,1.4000000000000092,51,1
175,-6.199999999999989,83,1
176,-14.600000000000016,103,1
177,-2.499999999999986,74,1
178,0.40000000000000924,57,1
179,-3.4999999999999822,76,1
180,-6.29999999999999,88,1
181,-3.8999999999999915,64,1
182,4.100000000000004,40,1
183,0.3000000000000078,54,1
184,-1.8999999999999897,68,1
185,-1.9999999999999858,69,1
186,3.000000000000008,55,1
187,1.3000000000000114,60,1
188,-4.999999999999988,71,1
189,5.6000000000000005,29,1
190,-4.39999999999999,73,1
191,-0.6999999999999904,68,1
192,3.100000000000004,42,1
193,2.900000000000004,48,1
194,1.5000000000000089,50,1
195,1.7000000000000082,48,1
196,1.300000000000006,44,1
197,4.300000000000005,46,1
198,-2.199999999999992,59,1
199,-2.0999999999999908,50,1
200,0.6000000000000103,59,1
201,-4.199999999999985,91,1
202,-0.29999999999999005,60,1
203,1.800000000000006,55,1
204,2.8000000000000025,53,1
205,1.7000000000000082,52,1
206,0.40000000000000746,57,1
207,-2.999999999999984,71,1
208,1.800000000000006,47,1
209,-2.399999999999986,77,1
210,0.10000000000001208,68,1
211,0.1000000000000103,56,1
212,2.2000000000000064,59,1
213,5.599999999999999,41,1
214,2.800000000000007,49,1
215,-0.5999999999999908,59,1
216,0.9000000000000004,56,1
217,-1.699999999999985,74,1
218,2.000000000000008,45,1
219,5.599999999999998,33,1
220,5.000000000000001,31,1
221,3.3000000000000043,48,1
222,2.100000000000003,52,1
223,3.8000000000000034,43,1
224,2.20000000000001,55,1
225,2.5000000000000027,44,1
226,2.7000000000000037,46,1
227,3.8000000000000034,39,1
228,4.300000000000001,34,1
229,5.899999999999999,34,1
230,-1.6999999999999922,54,1
231,3.300000000000005,40,1
232,3.500000000000007,42,1
233,5.999999999999999,29,1
234,5.1,34,1
235,1.4000000000000057,47,1
236,0.20000000000001172,59,1
237,2.500000000000006,48,1
238,2.4000000000000075,45,1
239,5.6000000000000005,33,1
240,5.099999999999999,30,1
241,2.400000000000004,45,1
242,1.7000000000000064,48,1
243,4.500000000000004,40,1
244,1.70000000000001,52,1
245,1.200000000000001,45,1
246,1.8000000000000078,47,1
247,3.100000000000004,42,1
248,4.999999999999998,39,1
249,8.881784197001252e-15,61,1
250,1.2000000000000064,53,1
251,5.100000000000001,34,1
252,4.200000000000004,43,1
253,1.500000000000007,50,1
254,5.000000000000003,43,1
255,4.900000000000001,36,1
256,1.0000000000000089,51,1
257,2.1000000000000076,48,1
258,3.000000000000006,39,1
259,-4.399999999999986,77,1
260,3.0000000000000044,43,1
261,5.999999999999998,37,1
262,1.8000000000000078,43,1
263,4.600000000000004,43,1
264,-0.4999999999999929,58,1
265,5.1,34,1
266,3.799999999999999,35,1
267,2.4000000000000057,41,1
268,2.7000000000000046,42,1
269,0.8000000000000007,45,1
270,5.6,45,1
271,3.5000000000000044,42,1
272,5.699999999999999,32,1
273,5.3999999999999995,31,1
274,4.7,34,1
275,4.9,32,1
276,5.699999999999999,28,1
277,4.5,36,1
278,2.9000000000000057,40,1
279,3.9000000000000066,38,1
280,2.500000000000008,52,1
281,4.400000000000003,37,1
282,4.000000000000001,33,1
283,5.799999999999999,31,1
284,4.600000000000003,35,1
285,3.6000000000000023,37,1
286,3.3000000000000025,44,1
287,5.200000000000001,33,1
288,3.8,35,1
289,3.5,38,1
290,2.900000000000003,48,1
291,6.299999999999998,38,1
292,2.1000000000000085,52,1
293,3.8000000000000034,43,1
294,3.5,38,1
295,2.7000000000000064,50,1
296,4.000000000000001,33,1
297,1.300000000000006,56,1
298,1.9000000000000057,54,1
299,0.5000000000000071,52,1
300,2.000000000000007,45,1
301,5.299999999999999,32,1
302,3.8000000000000007,35,1
303,2.1000000000000014,48,1
304,2.5000000000000044,44,1
305,2.900000000000004,48,1
306,3.3000000000000034,44,1
307,3.9000000000000057,38,1
308,3.600000000000005,41,1
309,4.600000000000001,47,1
310,4.200000000000002,35,1
311,4.900000000000003,36,1
312,4.200000000000004,39,1
313,-2.0999999999999925,66,1
314,5.999999999999999,33,1
315,6.099999999999998,28,1
316,4.4,37,1
317,3.700000000000002,40,1
318,6.299999999999999,34,1
319,6.299999999999999,30,1
320,3.5000000000000036,38,1
321,3.900000000000004,46,1
322,6.299999999999999,30,1
323,6.799999999999998,29,1
324,5.200000000000001,37,1
325,5.1000000000000005,34,1
326,4.600000000000003,35,1
327,3.3000000000000007,40,1
328,0.30000000000000604,46,1
329,4.100000000000002,36,1
330,4.300000000000003,34,1
331,4.4,41,1
332,3.5,42,1
333,5.399999999999999,31,1
334,6.599999999999998,31,1
335,1.9000000000000075,54,1
336,4.100000000000001,36,1
337,4.500000000000001,36,1
338,5.499999999999998,30,1
339,2.7000000000000037,46,1
340,3.9000000000000012,38,1
341,3.700000000000002,36,1
342,3.3999999999999995,39,1
343,0.09999999999999964,44,1
344,4.899999999999999,32,1
345,3.700000000000001,40,1
346,4.399999999999999,37,1
347,4.899999999999999,36,1
348,4.8,33,1
349,3.3000000000000007,40,1
350,6.499999999999998,32,1
351,5.199999999999999,37,1
352,3.0000000000000044,43,1
353,5.1000000000000005,34,1
354,2.5000000000000053,40,1
355,6.799999999999999,33,1
356,6.199999999999998,31,1
357,5.699999999999999,32,1
358,5.3,36,1
359,4.200000000000004,35,1
360,5.099999999999998,34,1
361,2.000000000000006,49,1
362,5.000000000000001,39,1
363,5.6,37,1
364,3.6999999999999975,40,1
365,3.600000000000005,41,1
366,3.200000000000003,45,1
367,5.799999999999999,35,1
368,6.699999999999999,30,1
369,3.700000000000003,40,1
370,6.099999999999998,32,1
371,6.099999999999999,32,1
372,4.800000000000002,33,1
373,5.8999999999999995,34,1
374,5.899999999999999,34,1
375,3.700000000000002,40,1
376,6.999999999999998,27,1
377,2.8,41,1
378,6.099999999999999,32,1
379,6.6,27,1
380,5.1000000000000005,38,1
381,2.8999999999999995,40,1
382,2.6000000000000023,43,1
383,2.8000000000000034,45,1
384,3.8000000000000007,43,1
385,0.5000000000000053,44,1
386,4.699999999999999,34,1
387,4.399999999999999,37,1
388,5.6,33,1
389,5.3999999999999995,31,1
390,5.499999999999999,30,1
391,6.599999999999999,27,1
392,3.9999999999999982,37,1
393,3.4000000000000057,47,1
394,6.199999999999999,31,1
395,3.1000000000000014,46,1
396,6.599999999999999,31,1
397,4.5,36,1
398,4.900000000000003,40,1
399,4.0,41,1
400,2.5000000000000044,44,1
401,4.700000000000002,38,1
402,3.299999999999999,40,1
403,3.8000000000000016,39,1
404,2.9000000000000092,44,1
405,1.1000000000000014,46,1
406,6.899999999999999,28,1
