episode,reward,steps,success,epsilon
1,-141.19999999999933,500,0,0.995
2,-111.59999999999945,500,0,0.990025
3,-125.19999999999948,500,0,0.985074875
4,-117.99999999999929,500,0,0.9801495006250001
5,-123.99999999999923,500,0,0.9752487531218751
6,-125.5999999999994,500,0,0.9703725093562657
7,-119.1999999999994,500,0,0.9655206468094844
8,-101.59999999999964,433,1,0.960693043575437
9,-87.99999999999977,373,1,0.9558895783575597
10,-91.19999999999962,365,1,0.9511101304657719
11,-125.99999999999937,500,0,0.946354579813443
12,-119.99999999999935,500,0,0.9416228069143757
13,-134.39999999999944,500,0,0.9369146928798039
14,-117.1999999999994,500,0,0.9322301194154049
15,-162.39999999999964,500,0,0.9275689688183278
16,-134.7999999999993,500,0,0.9229311239742362
17,-113.99999999999949,500,0,0.918316468354365
18,-123.99999999999918,500,0,0.9137248860125932
19,-101.99999999999955,465,1,0.9091562615825302
20,-76.09999999999988,390,1,0.9046104802746175
21,-49.20000000000018,265,1,0.9000874278732445
22,-114.39999999999934,500,0,0.8955869907338783
23,-114.39999999999937,500,0,0.8911090557802088
24,-46.80000000000011,209,1,0.8866535105013078
25,-101.29999999999946,474,1,0.8822202429488013
26,-33.70000000000007,186,1,0.8778091417340573
27,-63.100000000000094,308,1,0.8734200960253871
28,-77.99999999999989,369,1,0.8690529955452602
29,-149.19999999999945,500,0,0.8647077305675338
30,-44.300000000000125,228,1,0.8603841919146962
31,-32.80000000000009,169,1,0.8560822709551227
32,-11.100000000000001,96,1,0.851801859600347
33,-37.40000000000006,179,1,0.8475428503023453
34,-78.29999999999981,364,1,0.8433051360508336
35,-12.40000000000002,97,1,0.8390886103705794
36,-18.300000000000015,112,1,0.8348931673187264
37,-17.500000000000057,132,1,0.8307187014821328
38,-3.299999999999992,62,1,0.8265651079747222
39,-27.400000000000034,151,1,0.8224322824348486
40,-120.69999999999928,492,1,0.8183201210226743
41,-17.1,104,1,0.8142285204175609
42,-3.3999999999999932,59,1,0.810157377815473
43,-10.700000000000006,96,1,0.8061065909263957
44,-16.00000000000003,109,1,0.8020760579717637
45,-36.10000000000009,186,1,0.798065677681905
46,-27.50000000000005,164,1,0.7940753492934954
47,-27.300000000000047,130,1,0.7901049725470279
48,-24.50000000000005,134,1,0.7861544476842928
49,-24.800000000000054,141,1,0.7822236754458713
50,-20.800000000000033,101,1,0.778312557068642
51,-34.30000000000009,176,1,0.7744209942832988
52,-11.90000000000002,92,1,0.7705488893118823
53,-20.00000000000003,125,1,0.7666961448653229
54,-23.60000000000005,149,1,0.7628626641409962
55,-28.000000000000092,193,1,0.7590483508202912
56,-19.200000000000056,133,1,0.7552531090661897
57,-29.10000000000005,152,1,0.7514768435208588
58,-3.6999999999999904,62,1,0.7477194593032545
59,-4.799999999999988,73,1,0.7439808620067382
60,-27.900000000000084,160,1,0.7402609576967045
61,-12.200000000000017,119,1,0.736559652908221
62,-10.200000000000006,83,1,0.7328768546436799
63,-17.600000000000033,101,1,0.7292124703704616
64,-14.10000000000002,102,1,0.7255664080186093
65,-10.800000000000004,89,1,0.7219385759785162
66,-19.900000000000034,132,1,0.7183288830986236
67,-32.40000000000009,189,1,0.7147372386831305
68,-96.79999999999957,500,0,0.7111635524897149
69,-2.599999999999989,59,1,0.7076077347272662
70,-33.100000000000115,216,1,0.7040696960536299
71,-12.20000000000002,87,1,0.7005493475733617
72,-22.30000000000009,160,1,0.697046600835495
73,-4.099999999999987,62,1,0.6935613678313175
74,-8.600000000000001,107,1,0.6900935609921609
75,-3.099999999999989,64,1,0.6866430931872001
76,-9.700000000000003,90,1,0.6832098777212641
77,-2.299999999999992,60,1,0.6797938283326578
78,-1.3999999999999897,59,1,0.6763948591909945
79,-6.199999999999989,87,1,0.6730128848950395
80,-6.599999999999998,87,1,0.6696478204705644
81,-7.599999999999994,81,1,0.6662995813682115
82,-11.800000000000008,131,1,0.6629680834613705
83,-13.800000000000015,107,1,0.6596532430440636
84,1.0,39,1,0.6563549768288433
85,-46.30000000000025,304,1,0.653073201944699
86,-43.00000000000019,287,1,0.6498078359349755
87,1.3000000000000043,44,1,0.6465587967553006
88,-3.199999999999985,73,1,0.6433260027715241
89,-2.199999999999994,51,1,0.6401093727576664
90,-32.10000000000012,226,1,0.6369088258938781
91,-3.1999999999999886,61,1,0.6337242817644086
92,-12.100000000000009,98,1,0.6305556603555866
93,-10.50000000000001,98,1,0.6274028820538087
94,-10.400000000000006,85,1,0.6242658676435396
95,1.0000000000000053,47,1,0.6211445383053219
96,2.900000000000003,40,1,0.6180388156137953
97,-1.2999999999999936,62,1,0.6149486215357263
98,1.3000000000000043,44,1,0.6118738784280476
99,-2.79999999999999,61,1,0.6088145090359074
100,-1.499999999999993,68,1,0.6057704364907278
101,-7.200000000000003,81,1,0.6027415843082742
102,4.600000000000001,35,1,0.5997278763867329
103,-2.0999999999999908,58,1,0.5967292370047992
104,-1.6999999999999904,62,1,0.5937455908197752
105,2.4000000000000057,41,1,0.5907768628656763
106,-2.699999999999992,60,1,0.5878229785513479
107,-0.9999999999999911,55,1,0.5848838636585911
108,0.20000000000000284,43,1,0.5819594443402982
109,-0.399999999999995,41,1,0.5790496471185967
110,1.300000000000006,48,1,0.5761543988830038
111,-0.399999999999995,49,1,0.5732736268885887
112,-2.599999999999989,63,1,0.5704072587541458
113,2.400000000000005,41,1,0.567555222460375
114,-0.19999999999999396,47,1,0.5647174463480732
115,-4.79999999999999,61,1,0.5618938591163328
116,2.700000000000003,38,1,0.5590843898207511
117,1.900000000000004,46,1,0.5562889678716474
118,0.4000000000000039,49,1,0.5535075230322891
119,1.9000000000000057,46,1,0.5507399854171277
120,1.4000000000000057,51,1,0.547986285490042
121,-1.399999999999995,51,1,0.5452463540625918
122,0.7000000000000046,42,1,0.5425201222922789
123,3.1000000000000014,42,1,0.5398075216808175
124,1.0000000000000089,55,1,0.5371084840724134
125,2.2000000000000046,43,1,0.5344229416520513
126,-3.099999999999996,48,1,0.531750826943791
127,3.600000000000005,37,1,0.5290920728090721
128,1.7000000000000028,40,1,0.5264466124450268
129,-2.0999999999999908,58,1,0.5238143793828016
130,-4.599999999999989,67,1,0.5211953074858876
131,3.5000000000000027,30,1,0.5185893309484582
132,4.100000000000001,36,1,0.5159963842937159
133,-1.999999999999993,69,1,0.5134164023722473
134,2.400000000000002,33,1,0.510849320360386
