episode,reward,steps,success,epsilon
1,-114.79999999999899,500,0,0.995
2,-127.5999999999994,500,0,0.990025
3,-128.39999999999907,500,0,0.985074875
4,-119.59999999999926,500,0,0.9801495006250001
5,-123.19999999999925,500,0,0.9752487531218751
6,-127.99999999999943,500,0,0.9703725093562657
7,-129.1999999999993,500,0,0.9655206468094844
8,-128.79999999999922,500,0,0.960693043575437
9,-117.59999999999962,500,0,0.9558895783575597
10,-119.19999999999928,500,0,0.9511101304657719
11,-125.99999999999929,500,0,0.946354579813443
12,-134.39999999999912,500,0,0.9416228069143757
13,-127.59999999999937,500,0,0.9369146928798039
14,-34.10000000000007,178,1,0.9322301194154049
15,-125.59999999999954,500,0,0.9275689688183278
16,-115.59999999999945,500,0,0.9229311239742362
17,-83.79999999999967,383,1,0.918316468354365
18,-122.79999999999936,500,0,0.9137248860125932
19,-109.19999999999932,500,0,0.9091562615825302
20,-117.19999999999948,500,0,0.9046104802746175
21,-124.39999999999931,500,0,0.9000874278732445
22,-107.5999999999994,500,0,0.8955869907338783
23,-106.39999999999931,500,0,0.8911090557802088
24,-127.9999999999992,500,0,0.8866535105013078
25,-115.19999999999942,500,0,0.8822202429488013
26,-118.79999999999923,500,0,0.8778091417340573
27,-117.19999999999935,500,0,0.8734200960253871
28,-104.79999999999959,500,0,0.8690529955452602
29,-114.79999999999916,500,0,0.8647077305675338
30,-107.59999999999938,500,0,0.8603841919146962
31,-111.59999999999938,500,0,0.8560822709551227
32,-113.19999999999948,500,0,0.851801859600347
33,-92.79999999999967,500,0,0.8475428503023453
34,-119.19999999999906,500,0,0.8433051360508336
35,-93.59999999999955,500,0,0.8390886103705794
36,-109.19999999999933,500,0,0.8348931673187264
37,-115.19999999999939,500,0,0.8307187014821328
38,-95.19999999999959,500,0,0.8265651079747222
39,-93.9999999999996,500,0,0.8224322824348486
40,-99.19999999999948,500,0,0.8183201210226743
41,-102.79999999999924,500,0,0.8142285204175609
42,-101.19999999999948,500,0,0.810157377815473
43,-101.99999999999915,500,0,0.8061065909263957
44,-97.59999999999931,500,0,0.8020760579717637
45,-107.19999999999963,500,0,0.798065677681905
46,-99.99999999999946,500,0,0.7940753492934954
47,-97.59999999999927,500,0,0.7901049725470279
48,-89.19999999999985,500,0,0.7861544476842928
49,-98.79999999999944,500,0,0.7822236754458713
50,-103.99999999999949,500,0,0.778312557068642
51,-89.9999999999996,500,0,0.7744209942832988
52,-103.99999999999933,500,0,0.7705488893118823
53,-98.79999999999959,500,0,0.7666961448653229
54,-72.59999999999988,391,1,0.7628626641409962
55,-109.19999999999928,500,0,0.7590483508202912
56,-97.59999999999943,500,0,0.7552531090661897
57,-108.79999999999934,500,0,0.7514768435208588
58,-103.19999999999925,500,0,0.7477194593032545
59,-86.5999999999996,459,1,0.7439808620067382
60,-14.800000000000047,125,1,0.7402609576967045
61,-63.60000000000011,361,1,0.736559652908221
62,-40.20000000000016,263,1,0.7328768546436799
63,-99.5999999999996,500,0,0.7292124703704616
64,-84.59999999999982,379,1,0.7255664080186093
65,-41.10000000000018,272,1,0.7219385759785162
