episode,reward,steps,success,epsilon
1,-129.1999999999993,500,0,0.995
2,-161.99999999999966,500,0,0.990025
3,-130.39999999999918,500,0,0.985074875
4,-136.7999999999994,500,0,0.9801495006250001
5,-124.3999999999992,500,0,0.9752487531218751
6,-111.99999999999939,500,0,0.9703725093562657
7,-122.79999999999922,500,0,0.9655206468094844
8,-149.59999999999934,500,0,0.960693043575437
9,-132.3999999999995,500,0,0.9558895783575597
10,-131.1999999999993,500,0,0.9511101304657719
11,-123.99999999999912,500,0,0.946354579813443
12,-114.39999999999927,500,0,0.9416228069143757
13,-117.59999999999911,500,0,0.9369146928798039
14,-110.79999999999933,500,0,0.9322301194154049
15,-125.99999999999926,500,0,0.9275689688183278
16,-123.99999999999943,500,0,0.9229311239742362
17,-127.19999999999939,500,0,0.918316468354365
18,-108.79999999999961,500,0,0.9137248860125932
19,-109.9999999999996,500,0,0.9091562615825302
20,-97.89999999999952,464,1,0.9046104802746175
21,-120.79999999999919,500,0,0.9000874278732445
22,-83.19999999999979,385,1,0.8955869907338783
23,-109.1999999999993,500,0,0.8911090557802088
24,-81.99999999999979,369,1,0.8866535105013078
25,-78.59999999999987,335,1,0.8822202429488013
26,-93.59999999999951,445,1,0.8778091417340573
27,-26.90000000000007,166,1,0.8734200960253871
28,-17.600000000000016,109,1,0.8690529955452602
29,-122.39999999999937,500,0,0.8647077305675338
30,-8.899999999999999,74,1,0.8603841919146962
31,-16.600000000000033,139,1,0.8560822709551227
32,-11.600000000000005,97,1,0.851801859600347
33,-31.60000000000008,165,1,0.8475428503023453
34,-40.0000000000001,201,1,0.8433051360508336
35,-38.00000000000011,197,1,0.8390886103705794
36,-7.79999999999999,75,1,0.8348931673187264
37,-8.900000000000006,98,1,0.8307187014821328
38,-54.000000000000156,249,1,0.8265651079747222
39,-19.600000000000023,129,1,0.8224322824348486
40,-43.000000000000114,227,1,0.8183201210226743
41,-19.700000000000035,130,1,0.8142285204175609
42,-20.100000000000023,122,1,0.810157377815473
43,-20.20000000000003,119,1,0.8061065909263957
44,-38.00000000000012,217,1,0.8020760579717637
45,-29.700000000000067,170,1,0.798065677681905
46,-16.80000000000001,121,1,0.7940753492934954
47,-14.700000000000003,124,1,0.7901049725470279
48,-3.79999999999999,59,1,0.7861544476842928
49,-10.900000000000006,94,1,0.7822236754458713
50,-24.600000000000072,155,1,0.778312557068642
