episode,reward,steps,success,epsilon
1,-124.79999999999906,500,0,0.995
2,-141.99999999999935,500,0,0.990025
3,-61.69999999999996,318,1,0.985074875
4,-120.79999999999946,500,0,0.9801495006250001
5,-126.79999999999916,500,0,0.9752487531218751
6,-124.39999999999947,489,1,0.9703725093562657
7,-47.20000000000016,233,1,0.9655206468094844
8,-142.7999999999994,500,0,0.960693043575437
9,-110.79999999999932,477,1,0.9558895783575597
10,-129.19999999999928,500,0,0.9511101304657719
11,-89.09999999999978,404,1,0.946354579813443
12,-67.10000000000001,308,1,0.9416228069143757
13,-46.000000000000114,225,1,0.9369146928798039
14,-115.19999999999932,500,0,0.9322301194154049
15,-124.79999999999951,500,0,0.9275689688183278
16,-117.1999999999993,500,0,0.9229311239742362
17,-125.19999999999915,500,0,0.918316468354365
18,-36.200000000000124,191,1,0.9137248860125932
19,-133.99999999999974,500,0,0.9091562615825302
20,-115.19999999999936,500,0,0.9046104802746175
21,-113.59999999999937,500,0,0.9000874278732445
22,-119.99999999999926,500,0,0.8955869907338783
23,-119.19999999999925,500,0,0.8911090557802088
24,-118.39999999999951,500,0,0.8866535105013078
25,-118.79999999999929,500,0,0.8822202429488013
26,-121.99999999999925,500,0,0.8778091417340573
27,-109.59999999999926,500,0,0.8734200960253871
28,-115.59999999999943,500,0,0.8690529955452602
29,-112.39999999999931,500,0,0.8647077305675338
30,-105.59999999999948,500,0,0.8603841919146962
31,-118.79999999999949,500,0,0.8560822709551227
32,-118.69999999999928,492,1,0.851801859600347
33,-54.30000000000015,288,1,0.8475428503023453
34,-68.90000000000003,378,1,0.8433051360508336
35,-26.500000000000057,138,1,0.8390886103705794
36,-92.79999999999954,405,1,0.8348931673187264
37,-33.80000000000009,199,1,0.8307187014821328
38,-46.600000000000136,235,1,0.8265651079747222
39,-36.900000000000105,194,1,0.8224322824348486
40,-14.400000000000038,129,1,0.8183201210226743
41,-21.300000000000065,150,1,0.8142285204175609
42,-56.700000000000145,292,1,0.810157377815473
43,-24.20000000000006,139,1,0.8061065909263957
44,-13.3,110,1,0.8020760579717637
45,-31.200000000000095,193,1,0.798065677681905
46,-34.500000000000064,182,1,0.7940753492934954
47,-8.700000000000003,96,1,0.7901049725470279
48,-27.600000000000072,165,1,0.7861544476842928
49,-9.600000000000009,89,1,0.7822236754458713
50,-11.100000000000001,84,1,0.778312557068642
51,-37.80000000000012,191,1,0.7744209942832988
52,-20.300000000000033,116,1,0.7705488893118823
53,-23.90000000000004,140,1,0.7666961448653229
54,-6.699999999999989,80,1,0.7628626641409962
55,-16.400000000000023,117,1,0.7590483508202912
