episode,reward,steps,success
1,-132.39999999999927,500,0
2,-133.59999999999928,500,0
3,-111.99999999999946,500,0
4,-136.39999999999924,500,0
5,-145.9999999999996,500,0
6,-121.59999999999911,500,0
7,-123.59999999999931,500,0
8,-123.99999999999909,500,0
9,-120.79999999999932,500,0
10,-116.79999999999939,500,0
11,-127.19999999999933,500,0
12,-100.59999999999947,455,1
13,-115.19999999999925,500,0
14,-140.79999999999959,500,0
15,-118.39999999999927,500,0
16,-109.9999999999993,500,0
17,-117.5999999999994,500,0
18,-113.19999999999919,500,0
19,-112.7999999999992,500,0
20,-134.79999999999947,500,0
21,-111.99999999999937,500,0
22,-111.9999999999994,500,0
23,-117.99999999999939,500,0
24,-124.39999999999927,500,0
25,-71.6,321,1
26,-132.3999999999992,500,0
27,-108.39999999999915,500,0
28,-131.59999999999934,500,0
29,-124.79999999999927,500,0
30,-117.99999999999923,500,0
31,-109.1999999999993,500,0
32,-139.99999999999937,500,0
33,-134.7999999999991,500,0
34,-103.89999999999958,444,1
35,-125.19999999999914,500,0
36,-114.09999999999928,474,1
37,-96.49999999999955,414,1
38,-127.19999999999932,500,0
39,-127.59999999999928,500,0
40,-141.19999999999942,500,0
41,-119.99999999999932,500,0
42,-136.39999999999907,500,0
43,-112.7999999999993,500,0
44,-116.79999999999939,500,0
45,-120.39999999999948,500,0
46,-109.19999999999924,500,0
47,-113.99999999999937,500,0
48,-126.79999999999949,500,0
49,-117.59999999999943,500,0
50,-57.300000000000125,274,1
51,-123.99999999999915,500,0
52,-115.99999999999923,500,0
53,-113.99999999999947,500,0
54,-133.5999999999993,500,0
55,-114.39999999999915,500,0
56,-113.99999999999956,500,0
57,-107.59999999999934,500,0
58,-115.9999999999994,500,0
59,-127.59999999999903,500,0
60,-72.89999999999993,322,1
61,-113.9999999999994,500,0
62,-122.39999999999928,500,0
63,-111.59999999999928,500,0
64,-120.39999999999958,500,0
65,-123.19999999999928,500,0
66,-116.39999999999912,500,0
67,-129.19999999999922,500,0
68,-127.19999999999942,500,0
69,-125.19999999999936,500,0
70,-119.19999999999928,500,0
71,-129.1999999999992,500,0
72,-113.6999999999996,494,1
73,-117.59999999999944,500,0
74,-136.39999999999927,500,0
75,-107.19999999999939,500,0
76,-124.39999999999941,500,0
77,-120.7999999999992,500,0
78,-113.59999999999943,500,0
79,-117.59999999999943,500,0
80,-91.59999999999957,449,1
81,-109.1999999999993,500,0
82,-120.39999999999915,500,0
83,-82.8999999999999,390,1
84,-119.99999999999928,500,0
85,-118.7999999999993,500,0
86,-111.99999999999935,500,0
87,-124.39999999999922,500,0
88,-121.59999999999911,500,0
89,-97.19999999999948,500,0
90,-114.3999999999993,500,0
91,-121.19999999999908,500,0
92,-111.59999999999938,500,0
93,-111.59999999999934,500,0
94,-113.1999999999994,500,0
95,-108.79999999999956,500,0
96,-126.79999999999949,500,0
97,-114.79999999999944,500,0
98,-114.79999999999944,500,0
99,-103.99999999999946,500,0
100,-108.7999999999994,500,0
101,-116.79999999999939,500,0
102,-114.79999999999956,500,0
103,-120.39999999999944,500,0
104,-86.29999999999957,416,1
105,-113.99999999999922,500,0
106,-117.59999999999944,500,0
107,-113.99999999999949,500,0
108,-107.99999999999942,500,0
109,-115.59999999999926,500,0
110,-123.9999999999992,500,0
111,-115.59999999999923,500,0
112,-105.9999999999993,500,0
113,-122.39999999999947,500,0
114,-99.99999999999957,500,0
115,-107.59999999999928,500,0
116,-50.80000000000022,305,1
117,-103.59999999999943,500,0
118,-115.99999999999923,500,0
119,-115.59999999999926,500,0
120,-125.9999999999994,500,0
121,-110.79999999999936,500,0
122,-120.79999999999916,500,0
123,-99.19999999999948,500,0
124,-119.59999999999933,500,0
125,-114.39999999999935,500,0
126,-114.39999999999964,500,0
127,-121.99999999999926,500,0
128,-127.99999999999922,500,0
129,-23.60000000000005,141,1
130,-111.5999999999995,500,0
131,-113.99999999999935,500,0
132,-123.99999999999932,500,0
133,-116.39999999999907,500,0
134,-113.19999999999925,500,0
135,-103.99999999999943,500,0
136,-77.0999999999999,380,1
137,-112.79999999999943,500,0
138,-115.59999999999914,500,0
139,-111.59999999999926,500,0
140,-117.99999999999943,500,0
141,-109.9999999999994,500,0
142,-156.00000000000003,500,0
143,-164.39999999999986,500,0
144,-44.10000000000013,214,1
145,-116.79999999999933,500,0
146,-113.19999999999933,500,0
147,-113.19999999999933,500,0
148,-86.09999999999985,418,1
149,-104.39999999999935,500,0
150,-108.39999999999945,500,0
151,-106.7999999999995,500,0
152,-112.39999999999934,500,0
153,-70.30000000000003,324,1
154,-118.39999999999918,500,0
155,-111.59999999999938,500,0
156,-112.79999999999941,500,0
157,-133.99999999999935,500,0
158,-106.79999999999937,500,0
159,-112.3999999999993,500,0
160,-113.99999999999976,500,0
161,-109.19999999999928,500,0
162,-126.79999999999924,500,0
163,-71.09999999999994,364,1
164,-110.39999999999951,500,0
165,-113.19999999999936,500,0
166,-131.1999999999994,500,0
167,-121.5999999999993,500,0
168,-122.39999999999952,500,0
169,-125.59999999999923,500,0
170,-125.19999999999925,500,0
171,-117.9999999999994,500,0
172,-109.19999999999932,500,0
173,-131.4999999999994,476,1
174,-117.99999999999935,500,0
175,-115.59999999999937,500,0
176,-123.99999999999943,500,0
177,-114.39999999999918,500,0
178,-119.99999999999932,500,0
179,-108.79999999999922,500,0
180,-123.99999999999912,500,0
181,-123.19999999999908,500,0
182,-119.19999999999933,500,0
183,-122.39999999999915,500,0
184,-127.9999999999992,500,0
185,-45.80000000000018,255,1
186,-123.99999999999923,500,0
187,-113.19999999999938,500,0
188,-40.10000000000013,210,1
189,-115.59999999999927,500,0
190,-112.79999999999944,489,1
191,-48.00000000000017,241,1
192,-135.19999999999908,500,0
193,-107.89999999999927,500,1
194,-123.59999999999924,500,0
195,-125.59999999999926,500,0
196,-70.29999999999986,328,1
197,-128.7999999999992,500,0
198,-79.99999999999963,393,1
199,-55.300000000000125,254,1
200,-68.59999999999997,339,1
201,-51.00000000000015,239,1
202,-129.9999999999993,500,0
203,-50.900000000000176,250,1
204,-123.19999999999922,500,0
205,-127.19999999999916,500,0
206,-98.09999999999951,414,1
207,-136.3999999999991,500,0
208,-91.69999999999973,398,1
209,-53.10000000000018,272,1
210,-42.80000000000015,217,1
211,-117.19999999999924,500,0
212,-48.30000000000015,240,1
213,-35.300000000000125,198,1
214,-80.29999999999967,404,1
215,-121.59999999999948,441,1
216,-46.100000000000136,230,1
217,-62.90000000000009,310,1
218,-34.20000000000013,207,1
219,-76.29999999999976,352,1
220,-71.29999999999998,318,1
221,-85.89999999999966,384,1
222,-115.59999999999926,500,0
223,-12.400000000000013,113,1
224,-77.29999999999978,362,1
225,-34.20000000000012,183,1
226,-132.39999999999918,500,0
227,-113.59999999999937,500,0
228,-31.600000000000072,173,1
229,-124.3999999999991,500,0
230,-97.09999999999937,452,1
231,-128.3999999999991,500,0
232,-113.99999999999939,489,1
233,-124.39999999999948,500,0
234,-40.300000000000146,208,1
235,-71.69999999999993,366,1
236,-89.29999999999964,382,1
237,-121.19999999999928,500,0
238,-103.99999999999943,500,0
239,-105.5999999999994,500,0
240,-67.10000000000015,332,1
241,-68.89999999999989,338,1
242,-67.09999999999998,348,1
243,-73.5999999999998,341,1
244,-52.40000000000016,257,1
245,-53.400000000000205,287,1
246,-84.7999999999996,441,1
247,-46.600000000000115,191,1
248,-68.69999999999985,352,1
249,-74.59999999999984,347,1
250,-123.5999999999993,500,0
251,-105.79999999999936,435,1
252,-68.00000000000006,333,1
253,-34.50000000000011,186,1
254,-22.500000000000057,134,1
255,-105.1999999999995,500,0
256,-46.60000000000015,231,1
257,-27.80000000000006,147,1
258,-59.90000000000006,292,1
259,-137.19999999999933,500,0
260,-86.49999999999953,394,1
261,-61.10000000000008,316,1
262,-20.800000000000068,121,1
263,-72.89999999999984,346,1
264,-86.99999999999974,363,1
265,-37.7000000000001,178,1
266,-65.10000000000002,320,1
267,-85.09999999999977,368,1
268,-95.2999999999995,446,1
269,-40.4000000000001,197,1
270,-22.60000000000006,119,1
271,-10.200000000000003,99,1
272,-61.10000000000008,244,1
273,-84.59999999999965,327,1
274,-9.900000000000013,84,1
275,-46.20000000000012,207,1
276,-51.70000000000015,230,1
277,-37.40000000000012,191,1
278,-60.79999999999998,273,1
279,-40.400000000000155,209,1
280,-33.500000000000085,176,1
281,-16.000000000000046,89,1
282,-41.10000000000011,184,1
283,-20.700000000000045,128,1
284,-50.300000000000104,196,1
285,-28.600000000000065,127,1
286,-132.799999999999,500,0
287,-43.200000000000124,197,1
288,-29.000000000000078,143,1
289,-61.10000000000008,260,1
290,-154.39999999999918,500,0
291,-35.60000000000011,161,1
292,-28.000000000000078,137,1
293,-67.7999999999999,307,1
294,-105.49999999999935,460,1
295,-74.99999999999972,335,1
296,-65.2000000000001,297,1
297,-60.5,278,1
298,-63.800000000000125,287,1
299,-28.30000000000009,164,1
300,-59.300000000000026,282,1
301,-25.10000000000005,120,1
302,-19.300000000000068,110,1
303,-58.70000000000016,272,1
304,-40.10000000000013,190,1
305,-44.50000000000017,234,1
306,-27.000000000000064,147,1
307,-39.10000000000016,224,1
308,-38.000000000000114,185,1
309,-47.80000000000017,227,1
310,-26.70000000000008,136,1
311,-130.7999999999993,500,0
312,-39.70000000000011,198,1
313,-61.000000000000085,271,1
314,-38.800000000000104,173,1
315,-41.50000000000011,176,1
316,-76.09999999999977,334,1
317,-136.39999999999907,500,0
318,-29.200000000000088,153,1
319,-39.40000000000009,175,1
320,-50.10000000000009,190,1
321,-134.2999999999991,468,1
322,-47.000000000000114,187,1
323,-9.900000000000006,80,1
324,-18.300000000000047,112,1
325,-44.60000000000013,223,1
326,-93.89999999999957,404,1
327,-28.500000000000057,146,1
328,-53.700000000000166,250,1
329,-18.00000000000004,117,1
330,-64.30000000000008,320,1
331,-79.69999999999978,366,1
332,-28.300000000000047,136,1
333,-81.59999999999982,329,1
334,-48.600000000000094,211,1
335,-37.100000000000115,172,1
336,-17.300000000000022,110,1
337,-143.8999999999994,500,1
338,-11.600000000000033,97,1
339,-95.99999999999952,357,1
340,-52.60000000000013,227,1
341,-34.60000000000009,175,1
342,-36.80000000000011,189,1
343,-63.99999999999996,273,1
344,-28.900000000000077,154,1
345,-29.000000000000064,159,1
346,-31.30000000000009,158,1
347,-20.500000000000043,110,1
348,-26.800000000000082,145,1
349,-54.90000000000015,254,1
350,-65.60000000000005,345,1
351,-26.20000000000003,139,1
352,-26.800000000000068,141,1
353,-36.800000000000104,177,1
354,-24.400000000000055,129,1
355,-55.200000000000074,225,1
356,-45.30000000000014,210,1
357,-52.700000000000124,216,1
358,-89.99999999999974,357,1
359,-60.400000000000034,237,1
360,-32.40000000000007,145,1
361,-28.200000000000074,147,1
362,-75.99999999999979,305,1
363,-19.900000000000055,116,1
364,-17.800000000000008,115,1
365,-50.40000000000012,221,1
366,-63.1999999999999,249,1
367,-95.79999999999964,387,1
368,-41.9000000000001,180,1
369,-21.600000000000012,113,1
370,-29.800000000000054,131,1
371,-45.100000000000115,200,1
372,-27.300000000000033,130,1
373,-25.10000000000008,152,1
374,-43.300000000000104,194,1
375,-47.600000000000115,197,1
376,-48.80000000000015,225,1
377,-28.600000000000072,159,1
378,-25.800000000000068,147,1
379,-45.70000000000012,202,1
380,-14.500000000000007,102,1
381,-58.90000000000012,238,1
382,-33.10000000000007,156,1
383,-22.30000000000006,112,1
384,-45.80000000000012,203,1
385,-65.80000000000005,263,1
386,-26.700000000000074,144,1
387,-49.40000000000017,251,1
388,-24.400000000000055,125,1
389,1.2000000000000082,41,1
390,-16.50000000000004,110,1
391,-75.29999999999984,326,1
392,-11.60000000000003,85,1
393,-141.1999999999993,500,0
394,-20.000000000000053,109,1
395,-69.7999999999999,291,1
396,-10.500000000000007,74,1
397,-27.00000000000007,151,1
398,-40.80000000000013,205,1
399,-34.7000000000001,184,1
400,-26.10000000000008,146,1
401,-40.200000000000095,183,1
402,-35.40000000000009,167,1
403,-29.100000000000065,132,1
404,-34.600000000000094,171,1
405,-62.70000000000009,296,1
406,-92.6999999999995,376,1
407,-19.400000000000023,107,1
408,-51.800000000000146,227,1
409,-37.50000000000014,204,1
410,-9.200000000000003,89,1
411,-24.30000000000004,132,1
412,-19.400000000000055,119,1
413,-26.500000000000085,146,1
414,-54.600000000000165,247,1
415,-47.10000000000015,216,1
416,-20.400000000000045,105,1
417,-23.40000000000004,111,1
418,-29.300000000000068,162,1
419,-22.10000000000005,126,1
420,-8.79999999999999,85,1
421,-22.400000000000027,117,1
422,-31.90000000000005,140,1
423,-14.60000000000003,111,1
424,-23.40000000000004,123,1
425,-107.49999999999973,428,1
426,-30.700000000000053,156,1
427,-13.500000000000036,96,1
428,-69.39999999999998,311,1
429,-31.30000000000006,138,1
430,-38.000000000000114,181,1
431,-25.90000000000004,132,1
432,-97.8999999999996,392,1
433,-11.60000000000003,85,1
434,-38.60000000000007,179,1
435,-11.399999999999999,95,1
436,-46.90000000000009,194,1
437,-15.900000000000048,120,1
438,-55.500000000000114,232,1
439,-12.800000000000004,81,1
440,-53.70000000000016,254,1
441,-142.39999999999932,500,0
442,-37.200000000000095,177,1
443,-26.90000000000007,142,1
444,-14.90000000000002,102,1
445,-12.40000000000001,97,1
446,-15.800000000000026,119,1
447,-34.40000000000009,165,1
448,-63.60000000000002,257,1
449,-75.39999999999988,331,1
450,-13.400000000000016,91,1
451,-25.500000000000078,140,1
452,-37.8000000000001,175,1
453,-94.29999999999964,296,1
454,-45.70000000000018,242,1
455,-29.700000000000074,158,1
456,-28.200000000000074,159,1
457,-18.70000000000006,120,1
458,-22.700000000000095,156,1
459,-5.899999999999986,76,1
460,-40.10000000000012,198,1
461,-47.8000000000001,187,1
462,-22.00000000000005,121,1
463,-31.60000000000006,145,1
464,-8.199999999999996,83,1
465,-7.29999999999999,74,1
466,-97.89999999999961,416,1
467,-23.80000000000006,131,1
468,-6.29999999999999,64,1
469,-44.80000000000012,197,1
470,-35.70000000000011,182,1
471,-19.400000000000077,119,1
472,-38.70000000000011,180,1
473,-35.70000000000008,162,1
474,-19.70000000000003,114,1
475,-28.20000000000008,139,1
476,-48.30000000000011,192,1
477,-38.200000000000074,175,1
478,-56.90000000000009,222,1
479,-25.700000000000045,122,1
480,-16.700000000000035,96,1
481,-68.7999999999999,273,1
482,-28.40000000000009,165,1
483,-17.700000000000017,106,1
484,-12.900000000000027,86,1
485,-62.30000000000007,256,1
486,-20.100000000000044,114,1
487,-18.400000000000023,105,1
488,-12.100000000000026,94,1
489,-34.100000000000094,166,1
490,-39.20000000000011,189,1
491,-59.400000000000034,251,1
492,-17.50000000000002,96,1
493,-21.900000000000077,128,1
494,-43.80000000000015,227,1
495,-20.30000000000007,124,1
496,-22.200000000000045,119,1
497,-16.00000000000002,105,1
498,-26.800000000000047,145,1
499,-25.40000000000004,139,1
500,-15.40000000000002,99,1
