episode,reward,steps,success,epsilon
1,-252.79999999999774,1000,0,0.995
2,-319.1999999999996,1000,0,0.990025
3,-100.29999999999953,432,1,0.985074875
4,-263.19999999999857,1000,0,0.9801495006250001
5,-260.799999999998,1000,0,0.9752487531218751
6,-133.3999999999992,563,1,0.9703725093562657
7,-249.9999999999977,1000,0,0.9655206468094844
8,-253.1999999999977,1000,0,0.960693043575437
9,-275.99999999999875,1000,0,0.9558895783575597
10,-258.7999999999978,1000,0,0.9511101304657719
11,-71.19999999999999,325,1,0.946354579813443
12,-205.59999999999843,821,1,0.9416228069143757
13,-247.5999999999975,1000,0,0.9369146928798039
14,-239.9999999999975,1000,0,0.9322301194154049
15,-245.19999999999771,1000,0,0.9275689688183278
16,-229.99999999999736,1000,0,0.9229311239742362
17,-251.59999999999792,1000,0,0.918316468354365
18,-217.19999999999726,1000,0,0.9137248860125932
19,-237.99999999999753,1000,0,0.9091562615825302
20,-238.39999999999748,1000,0,0.9046104802746175
21,-241.99999999999739,1000,0,0.9000874278732445
22,-241.19999999999752,1000,0,0.8955869907338783
23,-208.39999999999736,1000,0,0.8911090557802088
24,-233.99999999999733,1000,0,0.8866535105013078
25,-227.99999999999753,1000,0,0.8822202429488013
26,-237.19999999999754,1000,0,0.8778091417340573
27,-225.1999999999973,1000,0,0.8734200960253871
28,-234.39999999999736,1000,0,0.8690529955452602
29,-239.99999999999773,1000,0,0.8647077305675338
30,-206.3999999999972,1000,0,0.8603841919146962
31,-250.79999999999742,1000,0,0.8560822709551227
32,-214.79999999999737,1000,0,0.851801859600347
33,-236.79999999999745,1000,0,0.8475428503023453
34,-221.59999999999746,1000,0,0.8433051360508336
35,-191.79999999999828,819,1,0.8390886103705794
36,-221.99999999999758,1000,0,0.8348931673187264
37,-210.7999999999974,1000,0,0.8307187014821328
38,-204.79999999999745,1000,0,0.8265651079747222
39,-219.1999999999973,1000,0,0.8224322824348486
40,-193.5999999999972,1000,0,0.8183201210226743
41,-199.19999999999717,1000,0,0.8142285204175609
42,-220.7999999999977,1000,0,0.810157377815473
43,-207.99999999999739,1000,0,0.8061065909263957
44,-213.19999999999712,1000,0,0.8020760579717637
45,-203.59999999999744,1000,0,0.798065677681905
46,-212.7999999999973,1000,0,0.7940753492934954
47,-215.19999999999712,1000,0,0.7901049725470279
48,-219.9999999999977,1000,0,0.7861544476842928
49,-224.39999999999776,1000,0,0.7822236754458713
50,-205.19999999999732,1000,0,0.778312557068642
51,-208.39999999999722,1000,0,0.7744209942832988
52,-185.9999999999973,1000,0,0.7705488893118823
53,-189.99999999999724,1000,0,0.7666961448653229
54,-189.19999999999732,1000,0,0.7628626641409962
