episode,reward,steps,success
1,-150.399999999999,500,0
2,-125.99999999999926,500,0
3,-122.79999999999937,500,0
4,-127.59999999999938,500,0
5,-135.9999999999995,500,0
6,-121.99999999999935,500,0
7,-124.79999999999913,500,0
8,-114.7999999999993,500,0
9,-129.5999999999994,500,0
10,-119.19999999999938,500,0
11,-143.5999999999995,500,0
12,-137.99999999999957,500,0
13,-119.59999999999945,500,0
14,-127.19999999999915,500,0
15,-109.99999999999923,500,0
16,-113.59999999999928,500,0
17,-102.39999999999932,500,0
18,-95.59999999999935,500,0
19,-104.39999999999935,500,0
20,-95.19999999999968,500,0
21,-109.59999999999934,500,0
22,-108.39999999999975,500,0
23,-94.79999999999936,500,0
24,-94.79999999999959,500,0
25,-99.59999999999928,500,0
26,-90.39999999999957,500,0
27,-98.3999999999995,500,0
28,-108.39999999999947,500,0
29,-92.79999999999954,500,0
30,-99.9999999999996,500,0
31,-99.19999999999949,500,0
32,-96.79999999999947,500,0
33,-97.99999999999946,500,0
34,-88.39999999999978,500,0
35,-89.19999999999956,500,0
36,-88.39999999999958,500,0
37,-84.3999999999997,500,0
38,-79.99999999999974,500,0
39,-91.99999999999953,500,0
40,-79.19999999999972,500,0
41,-87.59999999999968,500,0
42,-72.80000000000005,500,0
43,-74.40000000000003,500,0
44,-80.39999999999993,500,0
45,-73.2000000000001,500,0
46,-75.20000000000013,500,0
47,-79.59999999999984,500,0
48,-83.99999999999977,500,0
49,-80.3999999999999,500,0
50,-77.59999999999995,500,0
51,-83.59999999999975,500,0
52,-81.59999999999988,500,0
53,-81.59999999999978,500,0
54,-74.79999999999995,500,0
55,-78.40000000000002,500,0
56,-80.79999999999981,500,0
57,-76.39999999999993,500,0
58,-85.59999999999974,500,0
59,-77.20000000000002,500,0
60,-74.40000000000006,500,0
61,-78.8,500,0
62,-82.7999999999998,500,0
63,-79.19999999999999,500,0
64,-72.40000000000009,500,0
65,-82.79999999999977,500,0
66,-77.19999999999983,500,0
67,-81.99999999999986,500,0
68,-72.80000000000015,500,0
69,-73.20000000000003,500,0
70,-75.19999999999999,500,0
71,-73.2,500,0
72,-73.99999999999994,500,0
73,-77.19999999999983,500,0
74,-67.20000000000027,500,0
75,-72.8,500,0
76,-71.20000000000016,500,0
77,-72.00000000000011,500,0
78,-68.8000000000003,500,0
79,-68.40000000000032,500,0
80,-67.2000000000003,500,0
81,-63.600000000000456,500,0
82,-64.00000000000043,500,0
83,-59.20000000000043,500,0
84,-64.80000000000041,500,0
85,-66.40000000000035,500,0
86,-63.20000000000046,500,0
87,-64.00000000000044,500,0
88,-63.600000000000435,500,0
89,-61.20000000000047,500,0
90,-64.40000000000046,500,0
91,-63.60000000000045,500,0
92,-61.60000000000045,500,0
93,-64.00000000000048,500,0
94,-61.20000000000044,500,0
95,-58.800000000000466,500,0
96,-65.60000000000042,500,0
97,-61.60000000000048,500,0
98,-63.600000000000456,500,0
99,-66.4000000000003,500,0
100,-65.60000000000036,500,0
101,-66.00000000000037,500,0
102,-66.40000000000032,500,0
103,-62.400000000000446,500,0
104,-68.80000000000022,500,0
105,-61.6000000000005,500,0
106,-68.80000000000021,500,0
107,-64.40000000000043,500,0
108,-60.80000000000046,500,0
109,-67.2000000000003,500,0
110,-65.20000000000034,500,0
111,-62.80000000000047,500,0
112,-65.2000000000004,500,0
113,-63.60000000000048,500,0
114,-63.20000000000048,500,0
115,-62.00000000000046,500,0
116,-63.60000000000044,500,0
117,-58.40000000000045,500,0
118,-60.40000000000047,500,0
119,-59.60000000000047,500,0
120,-63.600000000000456,500,0
121,-58.00000000000047,500,0
122,-61.20000000000048,500,0
123,-63.60000000000045,500,0
124,-58.40000000000048,500,0
125,-59.20000000000047,500,0
126,-63.200000000000465,500,0
127,-62.80000000000049,500,0
128,-59.20000000000045,500,0
129,-60.00000000000046,500,0
130,-58.40000000000047,500,0
131,-58.40000000000045,500,0
132,-59.20000000000047,500,0
133,-59.600000000000456,500,0
134,-59.20000000000046,500,0
135,-60.00000000000044,500,0
136,-60.000000000000476,500,0
137,-57.20000000000049,500,0
138,-56.00000000000047,500,0
139,-56.800000000000466,500,0
140,-58.400000000000446,500,0
141,-60.00000000000047,500,0
142,-59.60000000000046,500,0
143,-56.00000000000043,500,0
144,-58.00000000000045,500,0
