episode,reward,steps,success
1,-130.79999999999933,500,0
2,-135.5999999999995,500,0
3,-119.59999999999935,500,0
4,-127.99999999999937,500,0
5,-120.79999999999947,500,0
6,-123.19999999999919,500,0
7,-136.79999999999913,500,0
8,-133.19999999999933,500,0
9,-128.39999999999947,500,0
10,-72.29999999999993,356,1
11,-113.39999999999932,475,1
12,-136.3999999999992,500,0
13,-109.59999999999937,497,1
14,-171.99999999999923,500,0
15,-45.40000000000015,239,1
16,-130.3999999999995,500,0
17,-50.20000000000014,255,1
18,-126.39999999999921,500,0
19,-121.99999999999916,500,0
20,-97.7999999999995,427,1
21,-121.5999999999992,500,0
22,-115.9999999999996,500,0
23,-64.59999999999988,295,1
24,-129.19999999999908,500,0
25,-60.300000000000125,308,1
26,-119.99999999999923,500,0
27,-114.79999999999922,500,0
28,-114.79999999999922,500,0
29,-123.99999999999923,500,0
30,-131.1999999999992,500,0
31,-131.99999999999943,500,0
32,-142.39999999999924,500,0
33,-128.7999999999993,500,0
34,-77.8999999999998,320,1
35,-105.09999999999941,456,1
36,-118.39999999999921,500,0
37,-90.19999999999959,407,1
38,-62.19999999999999,283,1
39,-119.99999999999947,500,0
40,-122.79999999999902,500,0
41,-130.39999999999927,500,0
42,-58.600000000000136,283,1
43,-146.79999999999953,500,0
44,-133.19999999999945,500,0
45,-91.99999999999969,421,1
46,-121.79999999999939,487,1
47,-126.79999999999936,500,0
48,-119.19999999999936,500,0
49,-113.5999999999993,500,0
50,-124.39999999999918,500,0
51,-111.19999999999945,500,0
52,-117.19999999999925,500,0
53,-124.39999999999921,500,0
54,-133.99999999999932,500,0
55,-124.39999999999895,500,0
56,-125.19999999999922,500,0
57,-117.99999999999919,500,0
58,-117.19999999999932,500,0
59,-116.79999999999917,500,0
60,-114.79999999999936,500,0
61,-121.59999999999945,500,0
62,-122.79999999999936,500,0
63,-119.9999999999991,500,0
64,-119.19999999999936,500,0
65,-118.79999999999927,500,0
66,-110.39999999999935,500,0
67,-127.99999999999925,500,0
68,-123.59999999999943,500,0
69,-118.79999999999941,500,0
70,-115.1999999999995,500,0
71,-133.99999999999918,500,0
72,-124.39999999999924,500,0
73,-119.19999999999925,500,0
74,-124.79999999999954,500,0
75,-118.7999999999993,500,0
76,-128.3999999999994,500,0
77,-114.79999999999927,500,0
78,-117.19999999999942,500,0
79,-112.79999999999957,500,0
80,-79.59999999999988,361,1
81,-116.39999999999927,500,0
82,-118.79999999999924,500,0
83,-110.39999999999945,500,0
84,-112.69999999999933,480,1
85,-127.19999999999918,500,0
86,-132.39999999999915,500,0
87,-60.800000000000026,293,1
88,-123.99999999999943,500,0
89,-126.39999999999918,500,0
90,-125.19999999999942,500,0
91,-114.79999999999934,500,0
92,-122.39999999999937,500,0
93,-118.7999999999994,500,0
94,-111.99999999999922,500,0
95,-121.1999999999995,500,0
96,-128.3999999999993,500,0
97,-117.19999999999948,500,0
98,-119.99999999999926,500,0
99,-117.99999999999932,500,0
100,-111.59999999999945,473,1
101,-121.59999999999933,500,0
102,-128.39999999999944,500,0
103,-119.59999999999918,500,0
104,-128.79999999999927,500,0
105,-122.39999999999918,500,0
106,-141.19999999999936,500,0
107,-135.1999999999993,500,0
108,-118.79999999999949,500,0
109,-121.19999999999932,500,0
110,-118.39999999999907,500,0
111,-129.59999999999906,500,0
112,-129.59999999999928,500,0
113,-130.79999999999927,500,0
114,-136.3999999999994,500,0
115,-123.19999999999933,500,0
116,-117.59999999999917,500,0
117,-121.59999999999937,500,0
118,-133.99999999999952,500,0
119,-36.200000000000095,187,1
120,-102.39999999999938,500,0
121,-111.5999999999993,500,0
122,-93.79999999999956,427,1
123,-96.69999999999956,440,1
124,-114.39999999999927,500,0
125,-119.19999999999911,500,0
126,-127.99999999999922,500,0
127,-131.5999999999991,500,0
128,-121.9999999999992,500,0
129,-122.7999999999993,500,0
130,-124.39999999999935,500,0
131,-124.79999999999927,500,0
132,-85.49999999999982,368,1
133,-94.99999999999967,423,1
134,-40.60000000000015,231,1
135,-111.79999999999924,487,1
136,-123.59999999999928,500,0
137,-113.99999999999915,500,0
138,-68.79999999999997,313,1
139,-130.7999999999991,500,0
140,-119.19999999999932,500,0
141,-75.59999999999984,361,1
142,-61.40000000000006,291,1
143,-67.69999999999996,322,1
144,-98.29999999999984,392,1
145,-38.40000000000012,177,1
146,-109.79999999999919,487,1
147,-121.99999999999926,500,0
148,-36.40000000000009,189,1
149,-68.0,341,1
150,-135.59999999999894,500,0
151,-66.5,314,1
152,-21.200000000000045,125,1
153,-117.9999999999992,500,0
154,-126.39999999999925,500,0
155,-92.9999999999994,419,1
156,-84.19999999999969,347,1
157,-119.19999999999936,500,0
158,-90.59999999999977,415,1
159,-39.40000000000012,207,1
160,-112.7999999999995,500,0
161,-123.99999999999915,500,0
162,-35.100000000000094,172,1
163,-127.59999999999911,500,0
164,-38.10000000000014,198,1
165,-119.59999999999916,500,0
166,-121.19999999999945,500,0
167,-125.59999999999928,500,0
168,-93.69999999999965,438,1
169,-121.99999999999915,500,0
170,-37.10000000000007,196,1
171,-117.19999999999945,500,0
172,-45.40000000000014,231,1
173,-85.39999999999971,363,1
174,-51.70000000000017,266,1
175,-36.400000000000105,177,1
176,-60.60000000000022,335,1
177,-110.79999999999939,500,0
178,-37.70000000000013,202,1
179,-113.59999999999935,500,0
180,-115.59999999999934,500,0
181,-79.59999999999992,385,1
182,-46.000000000000135,221,1
183,-53.30000000000015,242,1
184,-32.50000000000011,174,1
185,-82.69999999999975,372,1
186,-51.400000000000155,255,1
187,-68.99999999999983,291,1
188,-112.7999999999995,500,0
189,-80.89999999999984,338,1
190,-103.9999999999994,433,1
191,-51.3000000000002,282,1
192,-54.100000000000165,262,1
193,-49.50000000000016,256,1
194,-121.19999999999901,500,0
195,-20.500000000000025,114,1
196,-50.40000000000015,233,1
197,-48.00000000000013,221,1
198,-82.99999999999977,359,1
199,-32.000000000000085,165,1
200,-135.99999999999935,500,0
201,-40.30000000000012,196,1
202,-90.09999999999957,406,1
203,-65.10000000000005,324,1
204,-116.89999999999937,478,1
205,-21.900000000000045,132,1
206,-27.900000000000084,164,1
207,-62.300000000000125,288,1
208,-83.29999999999976,366,1
209,-63.10000000000004,256,1
210,-145.59999999999906,500,0
211,-43.600000000000136,209,1
212,-85.79999999999964,379,1
213,-36.10000000000005,154,1
214,-40.80000000000009,189,1
215,-106.29999999999959,396,1
216,-32.000000000000135,185,1
217,-52.20000000000013,247,1
218,-73.89999999999982,308,1
219,-40.50000000000009,194,1
220,-20.700000000000035,120,1
221,-149.5999999999994,500,0
222,-26.80000000000004,129,1
223,-62.60000000000005,287,1
224,-76.09999999999984,330,1
225,-17.200000000000024,117,1
226,-88.29999999999961,388,1
227,-58.70000000000003,256,1
228,-60.700000000000074,280,1
229,-29.100000000000108,172,1
230,-134.7999999999993,500,0
231,-125.19999999999948,500,0
232,-30.10000000000008,166,1
233,-41.00000000000012,195,1
234,-37.40000000000009,171,1
235,-22.300000000000054,120,1
236,-42.900000000000155,238,1
237,-113.19999999999956,445,1
238,-31.600000000000087,169,1
239,-20.700000000000045,124,1
240,-25.800000000000068,159,1
241,-20.60000000000005,127,1
242,-24.000000000000064,133,1
243,-30.100000000000087,154,1
244,-47.30000000000012,190,1
245,-25.300000000000054,118,1
246,-33.10000000000009,160,1
247,-66.2999999999999,288,1
248,-68.80000000000001,293,1
249,-32.20000000000011,171,1
250,-33.70000000000008,158,1
251,-7.899999999999999,76,1
252,-28.400000000000077,157,1
253,-53.70000000000014,242,1
254,-20.300000000000043,124,1
255,-43.20000000000013,205,1
256,-34.700000000000095,180,1
257,-34.700000000000095,180,1
258,-46.10000000000012,222,1
259,-61.0,263,1
260,-33.30000000000008,158,1
261,-51.100000000000165,236,1
262,-62.300000000000054,256,1
263,-57.50000000000017,288,1
264,-17.40000000000005,111,1
265,-51.900000000000105,224,1
266,-31.500000000000064,160,1
267,-30.500000000000092,170,1
268,-33.900000000000105,192,1
269,-32.40000000000007,165,1
270,-8.0,65,1
271,-29.000000000000085,159,1
272,-18.20000000000003,103,1
273,-57.90000000000012,248,1
274,-23.60000000000006,145,1
275,-51.300000000000146,246,1
276,-35.70000000000009,182,1
277,-30.30000000000009,168,1
278,-20.50000000000003,122,1
279,-143.5999999999993,500,0
280,-27.000000000000085,151,1
281,-52.300000000000104,248,1
282,-76.79999999999978,341,1
283,-38.000000000000085,161,1
284,-58.50000000000004,246,1
285,-17.70000000000004,106,1
286,-54.00000000000014,261,1
287,-36.1000000000001,178,1
288,-24.00000000000007,141,1
289,-20.600000000000062,135,1
290,-45.300000000000104,182,1
291,-27.300000000000068,146,1
292,-28.000000000000057,149,1
293,-36.8000000000001,173,1
294,-68.4999999999998,322,1
295,-21.30000000000004,142,1
296,-48.900000000000134,242,1
297,-10.299999999999997,88,1
298,-27.90000000000007,144,1
299,-13.300000000000033,94,1
300,-17.200000000000045,117,1
301,-25.600000000000072,149,1
302,-30.60000000000008,175,1
303,-48.800000000000175,237,1
304,-41.20000000000011,201,1
305,-68.89999999999985,334,1
306,-56.400000000000105,245,1
307,-9.0,79,1
308,-21.40000000000005,147,1
309,-28.80000000000006,145,1
310,-35.9000000000001,184,1
311,-29.700000000000074,150,1
312,-9.899999999999999,88,1
313,-6.7999999999999865,77,1
314,-80.09999999999974,346,1
315,-45.50000000000014,228,1
316,-9.500000000000021,88,1
317,-21.30000000000006,134,1
318,-7.3999999999999915,83,1
319,-31.700000000000117,178,1
320,-22.30000000000006,148,1
321,-16.800000000000033,125,1
322,-6.599999999999991,67,1
323,-15.900000000000048,132,1
324,-17.200000000000017,117,1
325,-20.400000000000034,109,1
326,-2.6999999999999904,56,1
327,-35.3000000000001,162,1
328,-100.39999999999971,389,1
329,-14.400000000000041,109,1
330,-12.80000000000003,97,1
331,-65.19999999999999,305,1
332,-6.8999999999999915,74,1
333,-25.70000000000006,126,1
334,-17.900000000000034,120,1
335,-15.600000000000037,101,1
336,-10.299999999999997,92,1
