episode,reward,steps,success,epsilon
1,-123.59999999999931,500,0,0.995
2,-127.19999999999919,500,0,0.990025
3,-142.79999999999916,500,0,0.985074875
4,-127.59999999999918,500,0,0.9801495006250001
5,-119.59999999999926,500,0,0.9752487531218751
6,-113.99999999999928,500,0,0.9703725093562657
7,-131.99999999999923,500,0,0.9655206468094844
8,-120.59999999999945,439,1,0.960693043575437
9,-120.79999999999926,500,0,0.9558895783575597
10,-119.59999999999944,500,0,0.9511101304657719
11,-133.5999999999996,500,0,0.946354579813443
12,-129.9999999999992,500,0,0.9416228069143757
13,-64.99999999999994,327,1,0.9369146928798039
14,-94.49999999999966,406,1,0.9322301194154049
15,-46.400000000000155,241,1,0.9275689688183278
16,-125.59999999999947,500,0,0.9229311239742362
17,-13.20000000000001,77,1,0.918316468354365
18,-95.59999999999971,405,1,0.9137248860125932
19,-34.80000000000008,177,1,0.9091562615825302
20,-85.49999999999977,336,1,0.9046104802746175
21,-94.19999999999958,407,1,0.9000874278732445
22,-77.69999999999987,330,1,0.8955869907338783
23,-34.50000000000012,186,1,0.8911090557802088
24,-54.50000000000017,270,1,0.8866535105013078
25,-104.39999999999958,405,1,0.8822202429488013
26,-33.60000000000009,169,1,0.8778091417340573
27,-47.80000000000012,219,1,0.8734200960253871
28,-16.100000000000023,122,1,0.8690529955452602
29,-43.20000000000013,229,1,0.8647077305675338
30,-27.100000000000037,136,1,0.8603841919146962
31,-16.100000000000037,106,1,0.8560822709551227
32,-51.600000000000136,269,1,0.851801859600347
33,-51.00000000000013,271,1,0.8475428503023453
34,-50.50000000000014,258,1,0.8433051360508336
35,-25.000000000000043,159,1,0.8390886103705794
36,-12.10000000000002,86,1,0.8348931673187264
37,-13.000000000000018,87,1,0.8307187014821328
38,-29.500000000000064,176,1,0.8265651079747222
39,-15.400000000000034,127,1,0.8224322824348486
40,-17.50000000000005,120,1,0.8183201210226743
41,-109.59999999999914,500,0,0.8142285204175609
42,-30.5000000000001,198,1,0.810157377815473
43,-106.79999999999933,500,0,0.8061065909263957
44,-101.99999999999946,500,0,0.8020760579717637
45,-114.39999999999948,500,0,0.798065677681905
46,-105.59999999999951,500,0,0.7940753492934954
47,-92.79999999999968,500,0,0.7901049725470279
48,-103.1999999999994,500,0,0.7861544476842928
49,-102.39999999999934,500,0,0.7822236754458713
50,-42.900000000000205,254,1,0.778312557068642
51,-21.50000000000007,156,1,0.7744209942832988
52,-80.29999999999986,388,1,0.7705488893118823
53,-16.00000000000003,105,1,0.7666961448653229
54,-12.400000000000013,117,1,0.7628626641409962
55,-23.900000000000055,128,1,0.7590483508202912
56,-10.900000000000006,98,1,0.7552531090661897
57,-13.300000000000018,102,1,0.7514768435208588
58,-27.60000000000006,153,1,0.7477194593032545
59,-7.299999999999994,78,1,0.7439808620067382
60,-6.8999999999999915,78,1,0.7402609576967045
61,-2.79999999999999,61,1,0.736559652908221
62,-9.300000000000011,90,1,0.7328768546436799
63,-4.199999999999987,67,1,0.7292124703704616
64,-3.5999999999999908,69,1,0.7255664080186093
65,-6.999999999999989,71,1,0.7219385759785162
66,-7.900000000000006,92,1,0.7183288830986236
67,-0.29999999999999716,48,1,0.7147372386831305
68,-1.8999999999999932,60,1,0.7111635524897149
69,-6.699999999999992,72,1,0.7076077347272662
70,-0.19999999999999396,51,1,0.7040696960536299
71,4.100000000000002,40,1,0.7005493475733617
72,1.000000000000007,59,1,0.697046600835495
73,-7.5,76,1,0.6935613678313175
74,-5.199999999999985,69,1,0.6900935609921609
75,-1.5999999999999908,61,1,0.6866430931872001
76,-6.099999999999994,70,1,0.6832098777212641
77,0.9000000000000057,40,1,0.6797938283326578
78,0.9000000000000075,52,1,0.6763948591909945
79,1.4000000000000021,43,1,0.6730128848950395
80,-1.7999999999999865,63,1,0.6696478204705644
81,-2.8999999999999897,70,1,0.6662995813682115
82,-9.100000000000001,76,1,0.6629680834613705
83,-4.999999999999993,63,1,0.6596532430440636
84,-9.300000000000011,90,1,0.6563549768288433
85,-11.200000000000017,101,1,0.653073201944699
86,-10.900000000000013,94,1,0.6498078359349755
87,-2.79999999999999,73,1,0.6465587967553006
88,-4.799999999999994,57,1,0.6433260027715241
89,5.0,35,1,0.6401093727576664
90,6.099999999999998,28,1,0.6369088258938781
91,-9.799999999999997,91,1,0.6337242817644086
92,-2.0999999999999925,50,1,0.6305556603555866
93,-7.1999999999999815,81,1,0.6274028820538087
94,-5.999999999999988,73,1,0.6242658676435396
95,1.1000000000000032,38,1,0.6211445383053219
96,0.10000000000000675,60,1,0.6180388156137953
97,-3.5999999999999854,77,1,0.6149486215357263
98,3.552713678800501e-15,45,1,0.6118738784280476
99,-1.6999999999999904,66,1,0.6088145090359074
100,-0.09999999999999076,58,1,0.6057704364907278
101,-14.900000000000027,138,1,0.6027415843082742
102,-49.80000000000019,295,1,0.5997278763867329
103,-3.799999999999992,63,1,0.5967292370047992
104,-7.3999999999999915,91,1,0.5937455908197752
105,-3.7999999999999847,75,1,0.5907768628656763
106,-2.3999999999999897,61,1,0.5878229785513479
107,2.200000000000003,39,1,0.5848838636585911
108,2.900000000000002,40,1,0.5819594443402982
109,-2.0999999999999925,54,1,0.5790496471185967
110,-3.3999999999999915,55,1,0.5761543988830038
111,2.2000000000000037,43,1,0.5732736268885887
112,2.1000000000000076,52,1,0.5704072587541458
113,3.6000000000000014,33,1,0.567555222460375
114,1.3000000000000025,36,1,0.5647174463480732
115,2.3000000000000025,42,1,0.5618938591163328
116,0.30000000000000604,58,1,0.5590843898207511
117,0.3000000000000025,46,1,0.5562889678716474
118,2.0000000000000036,41,1,0.5535075230322891
119,0.70000000000001,58,1,0.5507399854171277
120,1.9000000000000057,46,1,0.547986285490042
121,-2.8999999999999897,62,1,0.5452463540625918
122,6.299999999999999,30,1,0.5425201222922789
123,5.6000000000000005,29,1,0.5398075216808175
124,2.5000000000000036,36,1,0.5371084840724134
125,2.100000000000005,44,1,0.5344229416520513
126,3.2000000000000037,41,1,0.531750826943791
127,1.6000000000000032,45,1,0.5290920728090721
128,2.4000000000000066,49,1,0.5264466124450268
129,0.1000000000000032,52,1,0.5238143793828016
130,4.6000000000000005,31,1,0.5211953074858876
131,5.000000000000001,31,1,0.5185893309484582
132,1.800000000000006,47,1,0.5159963842937159
133,4.6,35,1,0.5134164023722473
134,4.800000000000002,37,1,0.510849320360386
135,4.500000000000003,36,1,0.5082950737585841
136,-0.19999999999998863,55,1,0.5057535983897912
137,2.600000000000003,35,1,0.5032248303978422
138,2.900000000000002,40,1,0.500708706245853
139,3.3000000000000043,40,1,0.4982051627146237
140,-9.3,94,1,0.49571413690105054
141,3.700000000000001,36,1,0.4932355662165453
142,3.6999999999999993,36,1,0.4907693883854626
143,1.1000000000000085,50,1,0.4883155414435353
144,3.000000000000006,47,1,0.4858739637363176
145,2.6000000000000023,39,1,0.483444593917636
146,1.900000000000004,42,1,0.4810273709480478
147,5.500000000000001,30,1,0.47862223409330756
148,2.7000000000000064,38,1,0.47622912292284103
149,1.900000000000004,42,1,0.4738479773082268
150,0.5000000000000053,44,1,0.47147873742168567
151,6.999999999999998,27,1,0.46912134373457726
152,3.3000000000000016,36,1,0.46677573701590436
153,2.400000000000002,37,1,0.46444185833082485
154,6.299999999999999,34,1,0.46211964903917074
155,5.000000000000003,31,1,0.4598090507939749
156,3.0000000000000044,35,1,0.457510005540005
157,0.40000000000000924,45,1,0.45522245551230495
158,1.1000000000000085,50,1,0.4529463432347434
159,0.8000000000000043,45,1,0.4506816115185697
160,4.499999999999999,32,1,0.4484282034609769
161,6.399999999999999,29,1,0.446186062443672
162,3.900000000000005,38,1,0.4439551321314536
163,1.8000000000000043,39,1,0.4417353564707963
164,4.100000000000001,32,1,0.43952667968844233
165,6.299999999999999,26,1,0.43732904629000013
166,5.800000000000001,27,1,0.4351424010585501
167,3.500000000000001,38,1,0.43296668905325736
168,6.699999999999998,26,1,0.43080185560799106
169,3.7000000000000037,40,1,0.4286478463299511
170,2.3000000000000043,38,1,0.42650460709830135
171,2.700000000000003,46,1,0.42437208406280985
172,6.799999999999999,21,1,0.4222502236424958
173,6.599999999999998,27,1,0.42013897252428334
174,5.699999999999999,28,1,0.4180382776616619
175,6.899999999999999,24,1,0.4159480862733536
176,6.399999999999999,25,1,0.41386834584198684
177,7.799999999999999,23,1,0.4117990041127769
178,7.1,22,1,0.40974000909221303
179,5.400000000000001,31,1,0.40769130904675194
180,4.2,31,1,0.40565285250151817
181,5.199999999999999,25,1,0.4036245882390106
182,3.100000000000003,34,1,0.4016064652978155
183,3.5000000000000027,38,1,0.3995984329713264
184,4.500000000000003,44,1,0.3976004408064698
185,4.600000000000001,31,1,0.39561243860243744
186,5.199999999999999,29,1,0.3936343764094253
187,5.300000000000002,36,1,0.39166620452737816
188,5.999999999999999,29,1,0.3897078735047413
189,1.5000000000000018,42,1,0.3877593341372176
190,5.6,29,1,0.3858205374665315
191,4.900000000000002,40,1,0.38389143477919885
192,6.399999999999999,25,1,0.3819719776053028
193,5.400000000000001,31,1,0.3800621177172763
194,4.400000000000003,33,1,0.37816180712868996
195,6.099999999999999,28,1,0.37627099809304654
196,5.8999999999999995,34,1,0.3743896431025813
197,5.799999999999999,27,1,0.37251769488706843
198,3.1000000000000023,38,1,0.3706551064126331
199,6.199999999999999,23,1,0.36880183088056995
200,5.000000000000002,27,1,0.3669578217261671
201,5.1,34,1,0.36512303261753626
202,6.999999999999999,27,1,0.3632974174544486
203,5.4,27,1,0.3614809303671764
204,7.1,26,1,0.3596735257153405
205,5.1,34,1,0.3578751580867638
206,5.699999999999999,28,1,0.35608578229633
207,6.599999999999998,27,1,0.3543053533848483
208,5.000000000000003,31,1,0.35253382661792404
209,5.000000000000001,31,1,0.3507711574848344
210,4.300000000000002,34,1,0.34901730169741024
211,7.3999999999999995,23,1,0.3472722151889232
212,6.099999999999998,32,1,0.3455358541129786
213,6.999999999999999,27,1,0.3438081748424137
214,5.6000000000000005,25,1,0.3420891339682016
215,5.0,27,1,0.3403786882983606
216,6.699999999999999,26,1,0.3386767948568688
217,5.000000000000002,27,1,0.33698341088258443
218,6.6999999999999975,30,1,0.3352984938281715
219,6.199999999999999,31,1,0.33362200135903064
220,6.399999999999999,29,1,0.33195389135223546
221,6.699999999999998,26,1,0.3302941218954743
222,7.599999999999999,21,1,0.32864265128599696
223,6.799999999999999,21,1,0.326999438029567
224,5.2,29,1,0.3253644408394192
225,6.599999999999998,27,1,0.3237376186352221
226,5.899999999999999,26,1,0.322118930542046
227,7.8,19,1,0.32050833588933575
228,6.499999999999999,24,1,0.31890579420988907
229,5.200000000000002,33,1,0.3173112652388396
