episode,reward,steps,success
1,-99.09999999999957,440,1
2,-122.79999999999949,500,0
3,-129.99999999999915,500,0
4,-12.800000000000033,101,1
5,-134.3999999999993,500,0
6,-111.99999999999939,500,0
7,-36.100000000000136,210,1
8,-129.19999999999928,500,0
9,-25.200000000000067,137,1
10,-125.59999999999933,500,0
11,-107.99999999999955,500,0
12,-26.000000000000064,157,1
13,-118.79999999999924,500,0
14,-121.19999999999942,500,0
15,-126.79999999999959,500,0
16,-118.79999999999961,500,0
17,-111.1999999999989,500,0
18,-112.79999999999937,500,0
19,-64.10000000000012,318,1
20,-127.99999999999908,500,0
21,-161.59999999999923,500,0
22,-111.59999999999924,500,0
23,-131.59999999999906,500,0
24,-115.19999999999929,500,0
25,-55.40000000000019,315,1
26,-107.19999999999952,500,0
27,-56.0000000000002,297,1
28,-113.5999999999994,500,0
29,-64.9000000000001,374,1
30,-40.100000000000165,234,1
31,-68.89999999999995,362,1
32,-68.09999999999994,346,1
33,-96.3999999999995,500,0
34,-6.599999999999984,87,1
35,-73.89999999999992,360,1
36,-46.00000000000012,233,1
37,-75.59999999999977,377,1
38,-88.49999999999972,470,1
39,-31.500000000000092,196,1
40,-31.400000000000126,203,1
41,-43.90000000000017,284,1
42,-11.399999999999999,87,1
43,-75.99999999999983,381,1
44,-39.200000000000145,221,1
45,-44.30000000000011,208,1
46,-56.200000000000244,307,1
47,-103.19999999999963,500,0
48,-19.700000000000067,162,1
49,-18.30000000000001,128,1
50,-72.49999999999997,266,1
51,-7.199999999999989,81,1
52,-78.49999999999972,350,1
53,-61.9999999999999,253,1
54,-59.400000000000205,355,1
55,-13.200000000000024,137,1
56,-45.10000000000016,248,1
57,-38.50000000000013,246,1
58,-45.50000000000015,252,1
59,-11.700000000000014,114,1
60,-67.9,412,1
61,-16.100000000000037,122,1
62,-15.200000000000028,117,1
63,-25.1000000000001,168,1
64,-11.200000000000024,97,1
65,-16.900000000000045,114,1
66,-50.700000000000195,272,1
67,-16.000000000000043,133,1
68,-20.800000000000068,157,1
69,-29.90000000000012,208,1
70,-17.300000000000047,154,1
71,-18.30000000000004,132,1
72,-27.100000000000094,168,1
73,-9.800000000000015,99,1
74,-21.300000000000058,134,1
75,-3.7999999999999847,79,1
76,-30.30000000000011,208,1
77,-1.0999999999999908,56,1
78,-7.8999999999999915,100,1
79,-13.500000000000021,120,1
80,-9.899999999999999,108,1
81,-7.599999999999991,73,1
82,-0.8999999999999897,58,1
83,-8.29999999999999,76,1
84,-16.100000000000037,126,1
85,-10.300000000000004,116,1
86,-11.700000000000024,106,1
87,-18.800000000000054,133,1
88,-46.000000000000234,297,1
89,-9.900000000000002,84,1
90,-9.500000000000007,100,1
91,-26.900000000000055,138,1
92,-5.899999999999979,100,1
93,-17.500000000000064,124,1
