episode,reward,steps,success,epsilon
1,-123.59999999999945,500,0,0.995
2,-130.39999999999935,500,0,0.990025
3,-126.39999999999915,500,0,0.985074875
4,-120.79999999999924,500,0,0.9801495006250001
5,-127.19999999999926,500,0,0.9752487531218751
6,-129.19999999999948,500,0,0.9703725093562657
7,-125.19999999999912,500,0,0.9655206468094844
8,-123.99999999999937,500,0,0.960693043575437
9,-150.79999999999941,500,0,0.9558895783575597
10,-135.99999999999943,500,0,0.9511101304657719
11,-74.59999999999994,339,1,0.946354579813443
12,-115.1999999999995,500,0,0.9416228069143757
13,-123.19999999999911,500,0,0.9369146928798039
14,-51.20000000000015,273,1,0.9322301194154049
15,-54.600000000000094,235,1,0.9275689688183278
16,-114.79999999999913,500,0,0.9229311239742362
17,-119.99999999999943,500,0,0.918316468354365
18,-99.19999999999952,417,1,0.9137248860125932
19,-52.10000000000018,262,1,0.9091562615825302
20,-61.69999999999999,254,1,0.9046104802746175
21,-113.59999999999943,500,0,0.9000874278732445
22,-119.59999999999934,500,0,0.8955869907338783
23,-97.39999999999972,399,1,0.8911090557802088
24,-27.20000000000006,153,1,0.8866535105013078
25,-41.60000000000013,209,1,0.8822202429488013
26,-25.700000000000045,134,1,0.8778091417340573
27,-27.400000000000077,151,1,0.8734200960253871
28,-42.100000000000115,222,1,0.8690529955452602
29,-65.0,323,1,0.8647077305675338
30,-18.100000000000023,114,1,0.8603841919146962
31,-29.50000000000005,156,1,0.8560822709551227
32,-46.300000000000125,232,1,0.851801859600347
33,-41.800000000000075,179,1,0.8475428503023453
34,-10.799999999999997,85,1,0.8433051360508336
35,-53.90000000000015,280,1,0.8390886103705794
36,-23.600000000000044,137,1,0.8348931673187264
37,-12.300000000000018,80,1,0.8307187014821328
38,-147.9999999999995,500,0,0.8265651079747222
39,-23.70000000000003,114,1,0.8224322824348486
40,-8.600000000000005,83,1,0.8183201210226743
41,-17.20000000000004,109,1,0.8142285204175609
42,-11.20000000000001,89,1,0.810157377815473
43,-2.299999999999992,60,1,0.8061065909263957
44,-7.0,67,1,0.8020760579717637
45,-8.099999999999987,78,1,0.798065677681905
46,-17.300000000000036,118,1,0.7940753492934954
47,-11.399999999999999,95,1,0.7901049725470279
48,-30.600000000000087,175,1,0.7861544476842928
49,-11.70000000000001,94,1,0.7822236754458713
50,-45.30000000000014,226,1,0.778312557068642
51,-10.000000000000014,85,1,0.7744209942832988
52,-23.000000000000057,143,1,0.7705488893118823
53,-19.100000000000026,112,1,0.7666961448653229
54,-5.199999999999989,73,1,0.7628626641409962
55,-20.400000000000045,121,1,0.7590483508202912
56,-30.800000000000082,181,1,0.7552531090661897
57,-16.200000000000024,111,1,0.7514768435208588
58,-10.20000000000001,91,1,0.7477194593032545
59,-13.300000000000026,118,1,0.7439808620067382
60,-27.60000000000005,157,1,0.7402609576967045
61,-29.000000000000064,151,1,0.736559652908221
62,-10.90000000000001,86,1,0.7328768546436799
63,-8.499999999999996,98,1,0.7292124703704616
64,-2.79999999999999,65,1,0.7255664080186093
65,-12.100000000000009,106,1,0.7219385759785162
66,-2.79999999999999,65,1,0.7183288830986236
67,-7.399999999999999,91,1,0.7147372386831305
68,-12.500000000000018,110,1,0.7111635524897149
69,-5.499999999999986,76,1,0.7076077347272662
70,-12.600000000000016,107,1,0.7040696960536299
71,-12.50000000000001,102,1,0.7005493475733617
72,2.900000000000004,40,1,0.697046600835495
73,-15.90000000000001,116,1,0.6935613678313175
