episode,reward,steps,success,epsilon
1,-534.4000000000132,2000,0,0.995
2,-131.29999999999944,542,1,0.990025
3,-494.000000000012,2000,0,0.985074875
4,-149.5999999999989,605,1,0.9801495006250001
5,-382.50000000000534,1674,1,0.9752487531218751
6,-426.50000000000625,1706,1,0.9703725093562657
7,-565.6000000000098,2000,0,0.9655206468094844
8,-486.40000000001163,2000,0,0.960693043575437
9,-498.00000000001234,2000,0,0.9558895783575597
10,-118.7999999999993,537,1,0.9511101304657719
11,-490.00000000001137,2000,0,0.946354579813443
12,-157.3999999999989,611,1,0.9416228069143757
13,-77.69999999999992,370,1,0.9369146928798039
14,-495.20000000001176,2000,0,0.9322301194154049
15,-148.7999999999988,657,1,0.9275689688183278
16,-467.2000000000108,2000,0,0.9229311239742362
17,-458.0000000000102,2000,0,0.918316468354365
18,-467.60000000001025,2000,0,0.9137248860125932
19,-481.6000000000098,2000,0,0.9091562615825302
20,-143.69999999999925,570,1,0.9046104802746175
21,-534.4000000000067,2000,0,0.9000874278732445
22,-462.4000000000093,2000,0,0.8955869907338783
23,-472.0000000000097,2000,0,0.8911090557802088
24,-466.80000000000894,2000,0,0.8866535105013078
25,-106.29999999999954,452,1,0.8822202429488013
26,-80.09999999999987,346,1,0.8778091417340573
27,-234.79999999999788,913,1,0.8734200960253871
28,-22.900000000000055,150,1,0.8690529955452602
29,-55.80000000000015,271,1,0.8647077305675338
30,-130.0999999999989,526,1,0.8603841919146962
31,-68.99999999999991,315,1,0.8560822709551227
32,-66.40000000000006,289,1,0.851801859600347
33,-184.49999999999852,726,1,0.8475428503023453
34,-173.4999999999985,692,1,0.8433051360508336
35,-42.700000000000124,224,1,0.8390886103705794
36,-324.6000000000023,1551,1,0.8348931673187264
37,-395.40000000000725,1851,1,0.8307187014821328
38,-181.59999999999803,865,1,0.8265651079747222
39,-404.00000000000904,2000,0,0.8224322824348486
40,-235.8999999999969,1136,1,0.8183201210226743
41,-231.39999999999685,1155,1,0.8142285204175609
42,-39.8000000000002,271,1,0.810157377815473
43,-361.10000000000394,1636,1,0.8061065909263957
44,-198.59999999999806,915,1,0.8020760579717637
45,-158.29999999999924,536,1,0.798065677681905
46,-356.00000000000625,1241,1,0.7940753492934954
47,-101.19999999999956,445,1,0.7901049725470279
48,-340.6000000000042,1391,1,0.7861544476842928
49,-400.0000000000081,2000,0,0.7822236754458713
50,-399.600000000008,2000,0,0.778312557068642
51,-351.20000000000516,1597,1,0.7744209942832988
52,-438.00000000000813,2000,0,0.7705488893118823
53,-265.39999999999776,1287,1,0.7666961448653229
54,-283.79999999999893,1419,1,0.7628626641409962
55,-289.6999999999995,1370,1,0.7590483508202912
56,-373.8000000000055,1711,1,0.7552531090661897
57,-270.099999999998,1358,1,0.7514768435208588
58,-393.2000000000083,2000,0,0.7477194593032545
59,-389.20000000000755,2000,0,0.7439808620067382
60,-398.2000000000072,1907,1,0.7402609576967045
61,-56.90000000000015,346,1,0.736559652908221
62,-378.4000000000087,2000,0,0.7328768546436799
63,-386.0000000000061,2000,0,0.7292124703704616
64,-83.59999999999978,449,1,0.7255664080186093
65,-434.40000000000924,2000,0,0.7219385759785162
66,-426.0000000000101,2000,0,0.7183288830986236
67,-355.5000000000059,1736,1,0.7147372386831305
68,-384.8000000000086,2000,0,0.7111635524897149
69,-408.40000000000725,2000,0,0.7076077347272662
70,-393.2000000000078,2000,0,0.7040696960536299
71,-382.0000000000068,2000,0,0.7005493475733617
72,-386.40000000000765,2000,0,0.697046600835495
73,-386.0000000000065,2000,0,0.6935613678313175
74,-389.2000000000087,2000,0,0.6900935609921609
75,-395.60000000000815,2000,0,0.6866430931872001
76,-368.40000000000714,2000,0,0.6832098777212641
77,-367.2000000000076,2000,0,0.6797938283326578
78,-360.4000000000069,2000,0,0.6763948591909945
79,-29.600000000000087,197,1,0.6730128848950395
80,-452.40000000001714,2000,0,0.6696478204705644
81,-340.4000000000053,2000,0,0.6662995813682115
82,-173.2999999999976,982,1,0.6629680834613705
83,-120.09999999999917,638,1,0.6596532430440636
84,-68.00000000000007,397,1,0.6563549768288433
85,-166.499999999998,862,1,0.653073201944699
86,-34.50000000000018,262,1,0.6498078359349755
87,-4.299999999999985,72,1,0.6465587967553006
88,-91.59999999999958,453,1,0.6433260027715241
89,-58.00000000000021,317,1,0.6401093727576664
90,-96.59999999999934,511,1,0.6369088258938781
91,-35.20000000000019,265,1,0.6337242817644086
92,-25.800000000000097,167,1,0.6305556603555866
93,-265.19999999999766,1341,1,0.6274028820538087
94,-182.19999999999715,1039,1,0.6242658676435396
95,-25.1000000000001,200,1,0.6211445383053219
96,-266.2999999999965,1652,1,0.6180388156137953
97,-385.6000000000073,2000,0,0.6149486215357263
98,-108.69999999999897,632,1,0.6118738784280476
99,-349.6000000000054,2000,0,0.6088145090359074
100,-350.0000000000042,2000,0,0.6057704364907278
101,-349.6000000000056,2000,0,0.6027415843082742
102,-190.59999999999698,1151,1,0.5997278763867329
103,-342.80000000000484,2000,0,0.5967292370047992
104,-184.0999999999968,1146,1,0.5937455908197752
105,-348.400000000005,2000,0,0.5907768628656763
106,-343.6000000000048,2000,0,0.5878229785513479
107,-358.80000000000564,2000,0,0.5848838636585911
108,-273.59999999999843,1625,1,0.5819594443402982
109,-330.80000000000547,2000,0,0.5790496471185967
110,-90.69999999999939,584,1,0.5761543988830038
111,-209.3999999999966,1183,1,0.5732736268885887
112,-81.9999999999996,605,1,0.5704072587541458
113,-36.50000000000011,198,1,0.567555222460375
114,-134.19999999999814,791,1,0.5647174463480732
115,-293.9999999999993,2000,0,0.5618938591163328
116,-113.59999999999877,773,1,0.5590843898207511
117,-193.59999999999602,1365,1,0.5562889678716474
118,-151.0999999999976,960,1,0.5535075230322891
119,-219.79999999999484,1491,1,0.5507399854171277
120,-311.19999999999897,2000,0,0.547986285490042
121,-302.4000000000007,2000,0,0.5452463540625918
122,-154.0999999999975,1062,1,0.5425201222922789
123,-101.69999999999911,698,1,0.5398075216808175
124,-14.600000000000044,179,1,0.5371084840724134
125,-277.9999999999965,2000,0,0.5344229416520513
126,-149.59999999999707,1125,1,0.531750826943791
127,-19.600000000000023,125,1,0.5290920728090721
128,-186.0999999999967,1278,1,0.5264466124450268
129,-265.59999999999445,2000,0,0.5238143793828016
130,-296.7999999999978,2000,0,0.5211953074858876
131,-328.80000000000325,2000,0,0.5185893309484582
132,-219.09999999999442,1636,1,0.5159963842937159
133,-266.4999999999966,1914,1,0.5134164023722473
134,-277.9999999999969,2000,0,0.510849320360386
135,-288.79999999999757,2000,0,0.5082950737585841
136,-85.69999999999956,582,1,0.5057535983897912
137,-292.3999999999994,2000,0,0.5032248303978422
138,-293.60000000000053,2000,0,0.500708706245853
139,-46.30000000000019,292,1,0.4982051627146237
140,-143.79999999999734,1047,1,0.49571413690105054
141,-124.39999999999773,953,1,0.4932355662165453
142,-424.00000000001535,2000,0,0.4907693883854626
143,-311.20000000000203,2000,0,0.4883155414435353
144,-313.60000000000093,2000,0,0.4858739637363176
145,-313.6000000000017,2000,0,0.483444593917636
