episode,reward,steps,success
1,-147.19999999999933,500,0
2,-130.79999999999916,500,0
3,-122.79999999999933,500,0
4,-129.59999999999928,500,0
5,-39.30000000000008,190,1
6,-125.59999999999938,500,0
7,-124.79999999999912,500,0
8,-136.39999999999927,500,0
9,-125.19999999999945,500,0
10,-137.1999999999994,500,0
11,-121.59999999999927,500,0
12,-140.39999999999918,500,0
13,-129.19999999999945,500,0
14,-143.99999999999937,500,0
15,-133.99999999999935,500,0
16,-145.19999999999925,500,0
17,-150.39999999999918,500,0
18,-142.39999999999938,500,0
19,-147.9999999999994,500,0
20,-135.59999999999937,500,0
21,-146.79999999999941,500,0
22,-129.99999999999926,500,0
23,-162.3999999999991,500,0
24,-170.79999999999947,500,0
25,-170.79999999999933,500,0
26,-159.99999999999932,500,0
27,-149.59999999999917,500,0
28,-144.79999999999944,500,0
29,-147.99999999999972,500,0
30,-163.99999999999955,500,0
31,-165.19999999999942,500,0
32,-148.79999999999956,500,0
33,-157.9999999999993,500,0
34,-145.1999999999996,500,0
35,-155.1999999999996,500,0
36,-165.59999999999928,500,0
37,-165.9999999999994,500,0
38,-147.5999999999993,500,0
39,-151.99999999999943,500,0
40,-149.19999999999936,500,0
41,-122.39999999999935,500,0
42,-131.99999999999915,500,0
43,-163.99999999999946,500,0
44,-151.19999999999936,500,0
45,-129.99999999999943,500,0
46,-129.5999999999992,500,0
47,-154.79999999999947,500,0
48,-129.5999999999992,500,0
49,-150.7999999999993,500,0
50,-114.79999999999932,500,0
51,-126.3999999999995,500,0
52,-117.99999999999932,500,0
53,-122.3999999999993,500,0
54,-127.99999999999922,500,0
55,-141.99999999999937,500,0
56,-132.39999999999932,500,0
57,-128.39999999999915,500,0
58,-114.79999999999936,500,0
59,-141.19999999999945,500,0
60,-129.99999999999923,500,0
61,-145.19999999999942,500,0
62,-112.39999999999935,500,0
63,-131.99999999999937,500,0
64,-133.59999999999943,500,0
65,-131.99999999999932,500,0
66,-127.19999999999946,500,0
67,-134.3999999999994,500,0
68,-129.99999999999932,500,0
69,-126.79999999999939,500,0
70,-117.19999999999939,500,0
71,-109.19999999999933,500,0
72,-137.19999999999933,500,0
73,-143.59999999999928,500,0
74,-109.9999999999994,500,0
75,-104.39999999999938,500,0
76,-132.3999999999994,500,0
77,-110.79999999999927,500,0
78,-113.19999999999936,500,0
79,-118.7999999999995,500,0
80,-124.7999999999993,500,0
81,-133.19999999999942,500,0
82,-116.39999999999932,500,0
83,-125.99999999999929,500,0
84,-115.59999999999926,500,0
85,-109.9999999999995,500,0
86,-123.19999999999952,500,0
87,-115.59999999999907,500,0
88,-105.99999999999943,500,0
89,-111.19999999999922,500,0
90,-114.79999999999929,500,0
91,-111.99999999999946,500,0
92,-113.5999999999994,500,0
93,-109.19999999999939,500,0
94,-126.79999999999941,500,0
95,-107.99999999999929,500,0
96,-105.59999999999938,500,0
97,-111.5999999999994,500,0
98,-111.59999999999951,500,0
99,-113.99999999999942,500,0
100,-98.79999999999956,500,0
101,-99.99999999999949,500,0
102,-105.99999999999955,500,0
103,-100.79999999999927,500,0
104,-103.59999999999965,500,0
105,-155.59999999999928,500,0
106,-95.19999999999959,500,0
107,-97.19999999999958,500,0
108,-98.39999999999958,500,0
109,-95.99999999999969,500,0
110,-101.19999999999939,500,0
111,-106.39999999999932,500,0
112,-96.79999999999937,500,0
113,-98.79999999999978,500,0
114,-89.9999999999996,500,0
115,-97.99999999999946,500,0
116,-110.79999999999927,500,0
117,-91.99999999999959,500,0
118,-99.99999999999962,500,0
119,-96.39999999999965,500,0
120,-97.19999999999959,500,0
121,-95.59999999999943,500,0
122,-103.1999999999995,500,0
123,-93.99999999999955,500,0
124,-107.59999999999923,500,0
125,-98.79999999999947,500,0
126,-92.79999999999961,500,0
127,-102.39999999999927,500,0
128,-113.59999999999917,500,0
129,-89.19999999999976,500,0
130,-94.79999999999946,500,0
131,-93.59999999999951,500,0
132,-98.79999999999966,500,0
133,-94.39999999999972,500,0
134,-104.79999999999932,500,0
135,-96.39999999999966,500,0
136,-93.99999999999969,500,0
137,-105.19999999999952,500,0
138,-99.19999999999936,500,0
139,-91.59999999999958,500,0
140,-91.19999999999949,500,0
141,-86.7999999999997,500,0
142,-88.79999999999967,500,0
143,-90.79999999999959,500,0
144,-85.59999999999974,500,0
145,-87.99999999999972,500,0
146,-92.39999999999966,500,0
147,-91.1999999999996,500,0
148,-90.39999999999951,500,0
149,-85.99999999999959,500,0
150,-92.79999999999973,500,0
151,-83.59999999999968,500,0
152,-88.79999999999961,500,0
153,-91.19999999999965,500,0
154,-88.79999999999973,500,0
155,-83.99999999999964,500,0
156,-79.59999999999988,500,0
157,-81.59999999999994,500,0
158,-86.39999999999968,500,0
159,-83.99999999999974,500,0
160,-77.19999999999997,500,0
161,-78.39999999999992,500,0
162,-86.79999999999967,500,0
163,-77.99999999999986,500,0
164,-77.19999999999987,500,0
165,-81.1999999999998,500,0
166,-78.79999999999987,500,0
167,-77.99999999999983,500,0
168,-74.79999999999984,500,0
169,-76.79999999999997,500,0
170,-87.59999999999981,500,0
171,-84.39999999999999,500,0
172,-79.99999999999982,500,0
173,-75.60000000000001,500,0
174,-77.60000000000002,500,0
175,-79.19999999999985,500,0
176,-84.3999999999997,500,0
177,-74.00000000000014,500,0
178,-77.19999999999999,500,0
179,-71.60000000000018,500,0
180,-78.79999999999988,500,0
181,-74.3999999999999,500,0
182,-72.40000000000002,500,0
183,-72.80000000000007,500,0
184,-75.19999999999999,500,0
185,-80.79999999999981,500,0
186,-72.40000000000016,500,0
187,-74.79999999999994,500,0
188,-77.60000000000008,500,0
189,-70.40000000000012,500,0
190,-75.60000000000001,500,0
191,-76.79999999999998,500,0
192,-75.19999999999987,500,0
193,-72.80000000000013,500,0
194,-75.99999999999993,500,0
195,-77.99999999999994,500,0
196,-76.80000000000003,500,0
197,-77.19999999999997,500,0
198,-79.59999999999991,500,0
199,-76.4,500,0
200,-74.40000000000009,500,0
201,-77.19999999999999,500,0
202,-75.59999999999987,500,0
203,-77.5999999999999,500,0
204,-76.79999999999995,500,0
205,-73.6,500,0
206,-84.79999999999981,500,0
207,-76.4,500,0
208,-78.39999999999992,500,0
209,-72.80000000000021,500,0
210,-76.39999999999992,500,0
211,-69.60000000000015,500,0
212,-76.79999999999995,500,0
213,-67.6000000000003,500,0
214,-68.40000000000035,500,0
215,-72.00000000000017,500,0
216,-69.60000000000022,500,0
217,-73.2000000000001,500,0
218,-72.80000000000007,500,0
219,-73.20000000000007,500,0
220,-76.3999999999999,500,0
221,-71.20000000000017,500,0
222,-72.40000000000002,500,0
223,-78.7999999999999,500,0
224,-69.60000000000016,500,0
225,-74.00000000000014,500,0
226,-70.80000000000017,500,0
227,-72.0000000000001,500,0
228,-74.00000000000006,500,0
229,-76.79999999999995,500,0
230,-70.80000000000021,500,0
231,-70.00000000000028,500,0
232,-74.00000000000004,500,0
233,-64.80000000000038,500,0
234,-66.40000000000036,500,0
235,-69.20000000000022,500,0
236,-68.00000000000028,500,0
237,-64.40000000000045,500,0
238,-64.80000000000041,500,0
239,-67.2000000000004,500,0
240,-66.00000000000043,500,0
241,-69.60000000000024,500,0
242,-72.00000000000014,500,0
243,-67.20000000000023,500,0
244,-69.20000000000034,500,0
245,-68.40000000000026,500,0
246,-67.60000000000028,500,0
247,-67.60000000000028,500,0
248,-68.40000000000023,500,0
249,-64.8000000000004,500,0
250,-69.60000000000025,500,0
251,-68.00000000000028,500,0
252,-70.40000000000022,500,0
253,-63.600000000000485,500,0
254,-70.80000000000008,500,0
255,-70.80000000000025,500,0
256,-64.00000000000044,500,0
257,-71.20000000000019,500,0
258,-71.20000000000007,500,0
259,-68.80000000000025,500,0
260,-74.80000000000007,500,0
261,-61.60000000000048,500,0
262,-67.20000000000027,500,0
263,-68.4000000000003,500,0
264,-66.80000000000035,500,0
265,-61.600000000000485,500,0
266,-67.20000000000027,500,0
267,-64.80000000000042,500,0
268,-61.20000000000045,500,0
269,-64.8000000000004,500,0
270,-62.000000000000476,500,0
271,-62.40000000000047,500,0
272,-65.6000000000004,500,0
273,-64.40000000000045,500,0
274,-59.20000000000046,500,0
275,-64.40000000000046,500,0
276,-64.0000000000005,500,0
277,-63.60000000000048,500,0
278,-66.40000000000038,500,0
279,-66.00000000000037,500,0
280,-63.60000000000048,500,0
281,-67.20000000000037,500,0
282,-69.20000000000027,500,0
283,-68.00000000000026,500,0
284,-64.40000000000045,500,0
285,-64.00000000000044,500,0
286,-60.00000000000046,500,0
287,-63.60000000000044,500,0
288,-63.600000000000485,500,0
289,-60.000000000000476,500,0
