episode,reward,steps,success,epsilon
1,-139.9999999999994,500,0,0.995
2,-127.99999999999937,500,0,0.990025
3,-122.7999999999993,500,0,0.985074875
4,-113.59999999999947,500,0,0.9801495006250001
5,-125.5999999999992,500,0,0.9752487531218751
6,-130.79999999999927,500,0,0.9703725093562657
7,-147.99999999999932,500,0,0.9655206468094844
8,-119.19999999999928,500,0,0.960693043575437
9,-59.3000000000001,290,1,0.9558895783575597
10,-115.59999999999937,500,0,0.9511101304657719
11,-135.59999999999945,500,0,0.946354579813443
12,-123.59999999999937,500,0,0.9416228069143757
13,-119.19999999999918,500,0,0.9369146928798039
14,-131.19999999999936,500,0,0.9322301194154049
15,-110.7999999999993,500,0,0.9275689688183278
16,-119.5999999999995,500,0,0.9229311239742362
17,-116.79999999999933,500,0,0.918316468354365
18,-117.99999999999942,500,0,0.9137248860125932
19,-114.39999999999945,500,0,0.9091562615825302
20,-153.99999999999991,500,0,0.9046104802746175
21,-113.99999999999943,500,0,0.9000874278732445
22,-140.79999999999964,500,0,0.8955869907338783
23,-114.39999999999947,500,0,0.8911090557802088
24,-108.39999999999952,500,0,0.8866535105013078
25,-121.99999999999929,500,0,0.8822202429488013
26,-108.39999999999971,500,0,0.8778091417340573
27,-102.79999999999954,500,0,0.8734200960253871
28,-105.19999999999943,500,0,0.8690529955452602
29,-95.99999999999969,500,0,0.8647077305675338
30,-103.59999999999951,500,0,0.8603841919146962
31,-111.19999999999936,500,0,0.8560822709551227
32,-111.1999999999993,500,0,0.851801859600347
33,-97.1999999999995,500,0,0.8475428503023453
34,-100.79999999999924,500,0,0.8433051360508336
35,-122.3999999999994,500,0,0.8390886103705794
36,-96.3999999999997,500,0,0.8348931673187264
37,-101.99999999999969,500,0,0.8307187014821328
38,-101.99999999999943,500,0,0.8265651079747222
39,-107.19999999999924,500,0,0.8224322824348486
40,-116.39999999999924,500,0,0.8183201210226743
41,-105.1999999999994,500,0,0.8142285204175609
42,-100.79999999999947,500,0,0.810157377815473
43,-95.99999999999966,500,0,0.8061065909263957
44,-104.39999999999958,500,0,0.8020760579717637
45,-95.19999999999955,500,0,0.798065677681905
46,-91.99999999999967,500,0,0.7940753492934954
47,-97.19999999999959,500,0,0.7901049725470279
48,-97.99999999999946,500,0,0.7861544476842928
49,-88.39999999999964,500,0,0.7822236754458713
50,-97.1999999999995,500,0,0.778312557068642
51,-88.39999999999955,500,0,0.7744209942832988
52,-89.99999999999959,500,0,0.7705488893118823
53,-85.59999999999972,500,0,0.7666961448653229
54,-95.99999999999972,500,0,0.7628626641409962
55,-89.19999999999973,500,0,0.7590483508202912
56,-99.5999999999995,500,0,0.7552531090661897
57,-91.59999999999958,500,0,0.7514768435208588
58,-89.19999999999953,500,0,0.7477194593032545
59,-91.59999999999951,500,0,0.7439808620067382
60,-94.39999999999958,500,0,0.7402609576967045
61,-95.19999999999972,500,0,0.736559652908221
62,-96.79999999999954,500,0,0.7328768546436799
63,-89.19999999999966,500,0,0.7292124703704616
64,-91.19999999999973,500,0,0.7255664080186093
65,-86.79999999999974,500,0,0.7219385759785162
66,-85.19999999999979,500,0,0.7183288830986236
67,-89.59999999999957,500,0,0.7147372386831305
68,-90.39999999999975,500,0,0.7111635524897149
69,-116.3999999999995,500,0,0.7076077347272662
70,-89.99999999999949,500,0,0.7040696960536299
71,-94.79999999999951,500,0,0.7005493475733617
72,-90.79999999999959,500,0,0.697046600835495
73,-89.59999999999958,500,0,0.6935613678313175
74,-83.99999999999986,500,0,0.6900935609921609
75,-82.79999999999978,500,0,0.6866430931872001
76,-84.39999999999974,500,0,0.6832098777212641
77,-104.39999999999915,500,0,0.6797938283326578
78,-85.19999999999968,500,0,0.6763948591909945
79,-89.59999999999957,500,0,0.6730128848950395
80,-86.79999999999976,500,0,0.6696478204705644
81,-84.79999999999973,500,0,0.6662995813682115
82,-85.5999999999999,500,0,0.6629680834613705
83,-88.39999999999958,500,0,0.6596532430440636
84,-83.19999999999985,500,0,0.6563549768288433
85,-80.79999999999998,500,0,0.653073201944699
86,-89.9999999999996,500,0,0.6498078359349755
87,-87.59999999999974,500,0,0.6465587967553006
88,-80.3999999999998,500,0,0.6433260027715241
89,-87.99999999999963,500,0,0.6401093727576664
90,-93.19999999999948,500,0,0.6369088258938781
91,-90.3999999999997,500,0,0.6337242817644086
92,-82.3999999999998,500,0,0.6305556603555866
93,-91.19999999999958,500,0,0.6274028820538087
94,-87.59999999999967,500,0,0.6242658676435396
95,-92.39999999999948,500,0,0.6211445383053219
96,-93.99999999999942,500,0,0.6180388156137953
97,-85.59999999999957,500,0,0.6149486215357263
98,-90.7999999999998,500,0,0.6118738784280476
99,-89.59999999999971,500,0,0.6088145090359074
100,-84.39999999999972,500,0,0.6057704364907278
101,-81.99999999999983,500,0,0.6027415843082742
102,-104.79999999999946,500,0,0.5997278763867329
103,-95.59999999999947,500,0,0.5967292370047992
104,-42.70000000000009,176,1,0.5937455908197752
105,-123.19999999999949,500,0,0.5907768628656763
106,-83.99999999999977,309,1,0.5878229785513479
107,-83.79999999999976,307,1,0.5848838636585911
108,-151.99999999999937,500,0,0.5819594443402982
109,-59.8000000000001,263,1,0.5790496471185967
110,-124.29999999999905,484,1,0.5761543988830038
111,-122.399999999999,500,0,0.5732736268885887
112,-149.59999999999906,500,0,0.5704072587541458
113,-134.39999999999924,500,0,0.567555222460375
114,-95.59999999999951,500,0,0.5647174463480732
115,-116.7999999999994,500,0,0.5618938591163328
116,-122.39999999999951,500,0,0.5590843898207511
117,-107.99999999999925,500,0,0.5562889678716474
118,-95.99999999999976,500,0,0.5535075230322891
119,-89.99999999999959,500,0,0.5507399854171277
120,-86.79999999999974,500,0,0.547986285490042
121,-88.39999999999978,500,0,0.5452463540625918
122,-94.39999999999958,500,0,0.5425201222922789
123,-90.79999999999947,500,0,0.5398075216808175
124,-80.3999999999998,500,0,0.5371084840724134
125,-83.59999999999971,500,0,0.5344229416520513
126,-81.19999999999972,500,0,0.531750826943791
127,-87.99999999999969,500,0,0.5290920728090721
128,-77.99999999999979,500,0,0.5264466124450268
129,-75.99999999999989,500,0,0.5238143793828016
130,-78.3999999999999,500,0,0.5211953074858876
131,-78.79999999999995,500,0,0.5185893309484582
132,-77.59999999999984,500,0,0.5159963842937159
133,-80.79999999999971,500,0,0.5134164023722473
134,-91.19999999999949,500,0,0.510849320360386
135,-72.4,500,0,0.5082950737585841
136,-79.59999999999975,500,0,0.5057535983897912
137,-76.40000000000003,500,0,0.5032248303978422
138,-79.59999999999965,500,0,0.500708706245853
139,-79.59999999999988,500,0,0.4982051627146237
140,-79.19999999999982,500,0,0.49571413690105054
141,-74.00000000000004,500,0,0.4932355662165453
142,-77.59999999999992,500,0,0.4907693883854626
143,-81.9999999999998,500,0,0.4883155414435353
144,-80.79999999999983,500,0,0.4858739637363176
145,-72.40000000000015,500,0,0.483444593917636
146,-76.7999999999997,500,0,0.4810273709480478
147,-82.39999999999974,500,0,0.47862223409330756
148,-72.80000000000015,500,0,0.47622912292284103
149,-63.20000000000046,500,0,0.4738479773082268
150,-76.39999999999992,500,0,0.47147873742168567
151,-68.40000000000033,500,0,0.46912134373457726
152,-64.40000000000043,500,0,0.46677573701590436
153,-63.20000000000049,500,0,0.46444185833082485
154,-70.0000000000002,500,0,0.46211964903917074
155,-68.80000000000027,500,0,0.4598090507939749
156,-65.60000000000046,500,0,0.457510005540005
157,-67.20000000000041,500,0,0.45522245551230495
158,-66.40000000000038,500,0,0.4529463432347434
159,-66.80000000000031,500,0,0.4506816115185697
160,-62.40000000000045,500,0,0.4484282034609769
161,-64.00000000000045,500,0,0.446186062443672
162,-66.0000000000004,500,0,0.4439551321314536
163,-63.600000000000485,500,0,0.4417353564707963
164,-61.60000000000047,500,0,0.43952667968844233
165,-57.20000000000047,500,0,0.43732904629000013
166,-62.000000000000455,500,0,0.4351424010585501
167,-67.40000000000019,407,1,0.43296668905325736
168,-64.40000000000043,500,0,0.43080185560799106
169,-63.60000000000045,500,0,0.4286478463299511
170,-58.400000000000475,500,0,0.42650460709830135
171,-68.80000000000028,500,0,0.42437208406280985
172,-61.20000000000044,500,0,0.4222502236424958
173,-64.80000000000042,500,0,0.42013897252428334
174,-64.80000000000044,500,0,0.4180382776616619
175,-65.20000000000043,500,0,0.4159480862733536
176,-61.200000000000486,500,0,0.41386834584198684
177,-58.80000000000047,500,0,0.4117990041127769
178,-64.40000000000043,500,0,0.40974000909221303
179,-57.20000000000046,500,0,0.40769130904675194
180,-61.20000000000046,500,0,0.40565285250151817
181,-64.4000000000004,500,0,0.4036245882390106
182,-58.00000000000043,500,0,0.4016064652978155
183,-59.200000000000465,500,0,0.3995984329713264
184,-64.40000000000043,500,0,0.3976004408064698
185,-60.00000000000046,500,0,0.39561243860243744
186,-64.80000000000038,500,0,0.3936343764094253
187,-68.40000000000047,500,0,0.39166620452737816
188,-71.60000000000004,500,0,0.3897078735047413
189,-63.200000000000486,500,0,0.3877593341372176
190,-57.20000000000048,500,0,0.3858205374665315
191,-59.20000000000051,500,0,0.38389143477919885
192,-64.40000000000045,500,0,0.3819719776053028
193,-66.40000000000039,500,0,0.3800621177172763
194,-65.20000000000039,500,0,0.37816180712868996
195,-64.80000000000048,500,0,0.37627099809304654
196,-65.60000000000034,500,0,0.3743896431025813
197,-64.80000000000047,500,0,0.37251769488706843
198,-62.40000000000048,500,0,0.3706551064126331
199,-65.60000000000042,500,0,0.36880183088056995
200,-70.40000000000016,500,0,0.3669578217261671
201,-62.00000000000048,500,0,0.36512303261753626
202,-61.20000000000047,500,0,0.3632974174544486
203,-61.60000000000047,500,0,0.3614809303671764
204,-61.2000000000005,500,0,0.3596735257153405
205,-61.60000000000049,500,0,0.3578751580867638
206,-64.80000000000041,500,0,0.35608578229633
207,-66.40000000000039,500,0,0.3543053533848483
208,-72.0,500,0,0.35253382661792404
209,-70.40000000000019,500,0,0.3507711574848344
210,-70.80000000000024,500,0,0.34901730169741024
211,-64.40000000000045,500,0,0.3472722151889232
212,-66.80000000000038,500,0,0.3455358541129786
213,-64.80000000000044,500,0,0.3438081748424137
214,-60.8000000000005,500,0,0.3420891339682016
