episode,reward,steps,success,epsilon
1,-305.60000000000036,1221,1,0.995
2,-351.4000000000035,1211,1,0.990025
3,-34.10000000000008,158,1,0.985074875
4,-529.7000000000123,2062,1,0.9801495006250001
5,-435.6000000000079,1781,1,0.9752487531218751
6,-158.6999999999988,640,1,0.9703725093562657
7,-795.6000000000256,3000,0,0.9655206468094844
8,-756.8000000000239,3000,0,0.960693043575437
9,-94.69999999999955,432,1,0.9558895783575597
10,-758.4000000000228,3000,0,0.9511101304657719
11,-710.4000000000258,3000,0,0.946354579813443
12,-812.8000000000238,3000,0,0.9416228069143757
13,-726.4000000000262,3000,0,0.9369146928798039
14,-696.3000000000236,2852,1,0.9322301194154049
15,-211.49999999999795,896,1,0.9275689688183278
16,-742.4000000000244,3000,0,0.9229311239742362
17,-314.4000000000006,1257,1,0.918316468354365
18,-170.29999999999885,744,1,0.9137248860125932
19,-283.9999999999998,1165,1,0.9091562615825302
20,-465.4000000000096,1591,1,0.9046104802746175
21,-150.2999999999989,640,1,0.9000874278732445
22,-58.70000000000002,248,1,0.8955869907338783
23,-111.99999999999953,441,1,0.8911090557802088
24,-34.50000000000008,174,1,0.8866535105013078
25,-382.2000000000052,1503,1,0.8822202429488013
26,-369.9000000000043,1460,1,0.8778091417340573
27,-155.4999999999992,596,1,0.8734200960253871
28,-103.29999999999941,426,1,0.8690529955452602
29,-204.09999999999823,782,1,0.8647077305675338
30,-288.2000000000002,995,1,0.8603841919146962
31,-92.09999999999968,410,1,0.8560822709551227
32,-24.30000000000006,140,1,0.851801859600347
33,-80.3999999999999,389,1,0.8475428503023453
34,-42.10000000000009,202,1,0.8433051360508336
35,-461.90000000000964,1868,1,0.8390886103705794
36,-694.8000000000291,3000,0,0.8348931673187264
37,-99.29999999999963,462,1,0.8307187014821328
38,-603.6000000000237,2701,1,0.8265651079747222
39,-97.7999999999995,491,1,0.8224322824348486
40,-621.6000000000254,3000,0,0.8183201210226743
41,-670.0000000000215,3000,0,0.8142285204175609
42,-650.4000000000273,3000,0,0.810157377815473
43,-622.8000000000247,3000,0,0.8061065909263957
44,-619.200000000025,3000,0,0.8020760579717637
45,-213.89999999999728,1040,1,0.798065677681905
46,-282.7999999999993,1409,1,0.7940753492934954
47,-93.29999999999943,498,1,0.7901049725470279
48,-596.4000000000242,3000,0,0.7861544476842928
49,-449.6000000000108,2197,1,0.7822236754458713
50,-329.20000000000437,1617,1,0.778312557068642
51,-585.200000000025,3000,0,0.7744209942832988
52,-83.09999999999982,444,1,0.7705488893118823
53,-268.5999999999978,1375,1,0.7666961448653229
54,-213.09999999999775,1004,1,0.7628626641409962
55,-69.49999999999991,336,1,0.7590483508202912
56,-91.49999999999969,416,1,0.7552531090661897
57,-206.29999999999782,936,1,0.7514768435208588
58,-391.7000000000072,1466,1,0.7477194593032545
59,-104.19999999999945,479,1,0.7439808620067382
60,-367.20000000000493,1677,1,0.7402609576967045
61,-620.4000000000236,3000,0,0.736559652908221
62,-178.59999999999803,903,1,0.7328768546436799
63,-624.0000000000255,3000,0,0.7292124703704616
64,-582.4000000000246,2949,1,0.7255664080186093
65,-580.4000000000242,3000,0,0.7219385759785162
66,-589.2000000000245,3000,0,0.7183288830986236
67,-564.4000000000251,3000,0,0.7147372386831305
68,-567.2000000000248,3000,0,0.7111635524897149
69,-579.2000000000235,3000,0,0.7076077347272662
70,-563.6000000000245,3000,0,0.7040696960536299
71,-589.6000000000261,3000,0,0.7005493475733617
72,-580.000000000025,3000,0,0.697046600835495
73,-569.6000000000246,3000,0,0.6935613678313175
74,-253.19999999999692,1349,1,0.6900935609921609
75,-361.9000000000057,1940,1,0.6866430931872001
76,-552.0000000000246,3000,0,0.6832098777212641
77,-558.8000000000244,3000,0,0.6797938283326578
78,-558.000000000025,3000,0,0.6763948591909945
79,-552.4000000000237,3000,0,0.6730128848950395
80,-139.59999999999926,657,1,0.6696478204705644
81,-488.2000000000181,2639,1,0.6662995813682115
82,-550.0000000000257,3000,0,0.6629680834613705
83,-302.0,1617,1,0.6596532430440636
84,-539.6000000000246,3000,0,0.6563549768288433
85,-272.29999999999717,1484,1,0.653073201944699
86,-399.10000000001,2328,1,0.6498078359349755
87,-317.9000000000006,1296,1,0.6465587967553006
88,-387.500000000006,2012,1,0.6433260027715241
89,-218.39999999999637,1197,1,0.6401093727576664
90,-47.900000000000226,300,1,0.6369088258938781
91,-365.2000000000074,2157,1,0.6337242817644086
92,-533.2000000000228,3000,0,0.6305556603555866
93,-548.0000000000223,3000,0,0.6274028820538087
94,-483.4000000000173,2691,1,0.6242658676435396
95,-94.49999999999949,550,1,0.6211445383053219
96,-281.8999999999993,1516,1,0.6180388156137953
97,-538.0000000000242,3000,0,0.6149486215357263
98,-98.69999999999904,588,1,0.6118738784280476
99,-535.6000000000234,3000,0,0.6088145090359074
100,-538.0000000000242,3000,0,0.6057704364907278
101,-32.500000000000135,226,1,0.6027415843082742
102,-541.2000000000252,3000,0,0.5997278763867329
103,-470.80000000001723,2653,1,0.5967292370047992
104,-74.09999999999992,458,1,0.5937455908197752
105,-522.4000000000225,3000,0,0.5907768628656763
106,-63.40000000000015,399,1,0.5878229785513479
107,-21.70000000000005,154,1,0.5848838636585911
108,-247.39999999999554,1427,1,0.5819594443402982
109,-533.6000000000249,3000,0,0.5790496471185967
110,-243.59999999999494,1541,1,0.5761543988830038
111,-317.1000000000015,1924,1,0.5732736268885887
112,-109.59999999999867,725,1,0.5704072587541458
113,-530.8000000000243,3000,0,0.567555222460375
114,-262.1999999999961,1567,1,0.5647174463480732
115,-121.09999999999897,740,1,0.5618938591163328
116,-68.20000000000005,423,1,0.5590843898207511
117,-62.80000000000001,381,1,0.5562889678716474
118,-514.4000000000235,3000,0,0.5535075230322891
119,-14.000000000000007,125,1,0.5507399854171277
120,-10.099999999999987,114,1,0.547986285490042
121,-244.39999999999606,1369,1,0.5452463540625918
122,-12.299999999999986,96,1,0.5425201222922789
123,-31.20000000000011,201,1,0.5398075216808175
124,-93.29999999999913,638,1,0.5371084840724134
125,-54.00000000000023,341,1,0.5344229416520513
126,-7.999999999999989,77,1,0.531750826943791
127,-5.19999999999999,69,1,0.5290920728090721
128,-11.8,107,1,0.5264466124450268
129,-15.200000000000063,153,1,0.5238143793828016
130,-43.600000000000186,269,1,0.5211953074858876
131,-1.8999999999999897,72,1,0.5185893309484582
132,-10.199999999999992,103,1,0.5159963842937159
133,-6.099999999999991,78,1,0.5134164023722473
134,-20.400000000000027,129,1,0.510849320360386
135,-22.80000000000009,177,1,0.5082950737585841
136,-13.800000000000033,123,1,0.5057535983897912
137,-27.400000000000105,207,1,0.5032248303978422
138,-10.800000000000008,121,1,0.500708706245853
139,-1.7999999999999918,71,1,0.4982051627146237
140,-10.300000000000011,96,1,0.49571413690105054
141,-5.499999999999986,80,1,0.4932355662165453
142,-46.000000000000206,285,1,0.4907693883854626
143,-14.400000000000038,133,1,0.4883155414435353
144,-22.900000000000084,154,1,0.4858739637363176
145,-127.09999999999849,788,1,0.483444593917636
146,-10.399999999999999,117,1,0.4810273709480478
147,-30.100000000000087,202,1,0.47862223409330756
148,-16.50000000000006,170,1,0.47622912292284103
149,-116.99999999999866,731,1,0.4738479773082268
150,-39.200000000000244,297,1,0.47147873742168567
151,-28.500000000000114,242,1,0.46912134373457726
152,-44.200000000000266,331,1,0.46677573701590436
153,-29.500000000000107,204,1,0.46444185833082485
154,-62.50000000000014,422,1,0.46211964903917074
155,-122.49999999999864,770,1,0.4598090507939749
156,-36.60000000000017,267,1,0.457510005540005
157,-111.79999999999862,723,1,0.45522245551230495
158,-156.39999999999728,1069,1,0.4529463432347434
159,-236.39999999999486,1561,1,0.4506816115185697
160,0.800000000000006,49,1,0.4484282034609769
161,-33.200000000000095,189,1,0.446186062443672
162,-207.39999999999583,1367,1,0.4439551321314536
163,-85.9999999999993,613,1,0.4417353564707963
164,-100.79999999999947,633,1,0.43952667968844233
165,-62.80000000000017,433,1,0.43732904629000013
166,-3.699999999999985,86,1,0.4351424010585501
167,-12.500000000000004,126,1,0.43296668905325736
168,-89.59999999999937,621,1,0.43080185560799106
169,-15.600000000000016,129,1,0.4286478463299511
170,-10.300000000000018,128,1,0.42650460709830135
171,-39.70000000000023,318,1,0.42437208406280985
172,-12.499999999999996,94,1,0.4222502236424958
173,-40.10000000000023,346,1,0.42013897252428334
174,-38.600000000000215,299,1,0.4180382776616619
175,-5.499999999999982,92,1,0.4159480862733536
176,0.3000000000000096,50,1,0.41386834584198684
177,0.6000000000000139,63,1,0.4117990041127769
178,-14.500000000000039,134,1,0.40974000909221303
179,-4.399999999999981,89,1,0.40769130904675194
180,-1.2999999999999936,62,1,0.40565285250151817
181,-19.800000000000104,167,1,0.4036245882390106
182,-0.7999999999999918,61,1,0.4016064652978155
183,5.299999999999999,28,1,0.3995984329713264
184,-2.799999999999981,81,1,0.3976004408064698
185,-7.399999999999988,115,1,0.39561243860243744
186,-1.2999999999999865,70,1,0.3936343764094253
187,-28.900000000000134,206,1,0.39166620452737816
188,-6.799999999999994,77,1,0.3897078735047413
189,-5.699999999999976,106,1,0.3877593341372176
190,4.8000000000000025,41,1,0.3858205374665315
191,-1.4999999999999911,72,1,0.38389143477919885
192,-4.599999999999989,71,1,0.3819719776053028
193,-4.799999999999983,93,1,0.3800621177172763
194,-7.4999999999999964,96,1,0.37816180712868996
195,-16.30000000000002,160,1,0.37627099809304654
196,-2.899999999999986,74,1,0.3743896431025813
197,4.100000000000006,48,1,0.37251769488706843
198,1.1000000000000068,46,1,0.3706551064126331
199,2.900000000000004,40,1,0.36880183088056995
200,-3.1999999999999833,81,1,0.3669578217261671
201,1.6000000000000032,45,1,0.36512303261753626
202,-0.9999999999999947,51,1,0.3632974174544486
203,2.500000000000007,52,1,0.3614809303671764
204,5.3,28,1,0.3596735257153405
205,4.400000000000002,33,1,0.3578751580867638
206,4.300000000000002,34,1,0.35608578229633
207,3.3000000000000034,40,1,0.3543053533848483
208,1.5000000000000018,42,1,0.35253382661792404
209,2.2000000000000046,47,1,0.3507711574848344
210,0.5000000000000071,64,1,0.34901730169741024
211,0.5000000000000053,56,1,0.3472722151889232
212,-2.3999999999999844,85,1,0.3455358541129786
213,3.3000000000000025,44,1,0.3438081748424137
214,3.6000000000000023,33,1,0.3420891339682016
215,3.600000000000006,45,1,0.3403786882983606
216,-4.399999999999981,97,1,0.3386767948568688
217,2.7000000000000055,50,1,0.33698341088258443
218,-7.399999999999988,107,1,0.3352984938281715
219,-94.59999999999893,731,1,0.33362200135903064
220,-11.800000000000011,131,1,0.33195389135223546
221,-18.100000000000072,198,1,0.3302941218954743
222,-0.1999999999999904,59,1,0.32864265128599696
223,-28.600000000000136,255,1,0.326999438029567
224,-23.600000000000115,253,1,0.3253644408394192
225,3.4000000000000004,43,1,0.3237376186352221
226,0.2000000000000064,59,1,0.322118930542046
227,-25.50000000000003,188,1,0.32050833588933575
228,-19.200000000000117,201,1,0.31890579420988907
229,-116.69999999999905,784,1,0.3173112652388396
230,1.500000000000007,58,1,0.3157247089126454
231,-0.1999999999999975,51,1,0.3141460853680822
232,3.1000000000000023,46,1,0.3125753549412418
233,3.2000000000000046,49,1,0.31101247816653554
234,4.400000000000002,33,1,0.30945741577570285
235,6.199999999999998,31,1,0.3079101286968243
236,4.100000000000001,52,1,0.3063705780533402
237,5.200000000000001,33,1,0.30483872516307353
238,5.799999999999999,31,1,0.3033145315372582
239,2.100000000000006,48,1,0.3017979588795719
240,5.2,33,1,0.30028896908517405
241,4.400000000000001,37,1,0.2987875242397482
242,5.999999999999998,33,1,0.29729358661854943
243,-4.099999999999994,70,1,0.29580711868545667
244,5.300000000000001,28,1,0.2943280830920294
245,6.999999999999998,27,1,0.29285644267656924
246,3.8000000000000034,39,1,0.2913921604631864
247,4.900000000000002,36,1,0.28993519966087045
248,3.5000000000000027,46,1,0.2884855236625661
249,5.799999999999999,35,1,0.28704309604425327
250,2.200000000000002,43,1,0.285607880564032
251,3.0000000000000053,47,1,0.28417984116121187
252,6.699999999999999,30,1,0.2827589419554058
253,2.8000000000000043,45,1,0.28134514724562876
254,6.399999999999999,29,1,0.2799384215094006
255,2.1000000000000076,52,1,0.27853872940185365
256,7.5,22,1,0.27714603575484437
257,5.1,30,1,0.2757603055760701
258,6.299999999999998,38,1,0.2743815040481898
259,2.900000000000003,44,1,0.2730095965279488
260,5.300000000000001,32,1,0.27164454854530906
261,3.5000000000000018,42,1,0.2702863258025825
262,5.2,33,1,0.2689348941735696
263,5.8,27,1,0.26759021970270175
264,4.300000000000001,30,1,0.2662522686041882
265,5.1000000000000005,34,1,0.2649210072611673
266,4.600000000000004,35,1,0.26359640222486147
267,4.400000000000001,33,1,0.26227842021373715
268,3.700000000000003,40,1,0.2609670281126685
269,2.0000000000000053,41,1,0.25966219297210513
270,5.6,29,1,0.2583638820072446
