episode,reward,steps,success,epsilon
1,-141.1999999999994,500,0,0.995
2,-132.39999999999927,500,0,0.990025
3,-125.19999999999922,500,0,0.985074875
4,-129.5999999999992,500,0,0.9801495006250001
5,-121.19999999999935,500,0,0.9752487531218751
6,-123.59999999999931,500,0,0.9703725093562657
7,-124.39999999999942,500,0,0.9655206468094844
8,-117.99999999999937,500,0,0.960693043575437
9,-112.79999999999899,500,0,0.9558895783575597
10,-123.59999999999923,500,0,0.9511101304657719
11,-122.39999999999918,500,0,0.946354579813443
12,-121.59999999999923,500,0,0.9416228069143757
13,-119.1999999999993,500,0,0.9369146928798039
14,-102.7999999999998,457,1,0.9322301194154049
15,-133.19999999999956,500,0,0.9275689688183278
16,-121.19999999999939,500,0,0.9229311239742362
17,-125.59999999999926,500,0,0.918316468354365
18,-117.99999999999926,500,0,0.9137248860125932
19,-79.39999999999992,339,1,0.9091562615825302
20,-126.79999999999953,500,0,0.9046104802746175
21,-109.99999999999923,500,0,0.9000874278732445
22,-106.39999999999921,500,0,0.8955869907338783
23,-115.99999999999913,500,0,0.8911090557802088
24,-112.39999999999932,500,0,0.8866535105013078
25,-107.59999999999934,500,0,0.8822202429488013
26,-112.79999999999917,500,0,0.8778091417340573
27,-17.70000000000002,130,1,0.8734200960253871
28,-129.99999999999932,500,0,0.8690529955452602
29,-111.99999999999922,500,0,0.8647077305675338
30,-152.79999999999978,500,0,0.8603841919146962
31,-109.59999999999954,500,0,0.8560822709551227
32,-118.79999999999953,500,0,0.851801859600347
33,-113.19999999999973,500,0,0.8475428503023453
34,-99.89999999999955,480,1,0.8433051360508336
35,-121.59999999999954,500,0,0.8390886103705794
36,-107.59999999999937,500,0,0.8348931673187264
37,-111.99999999999933,500,0,0.8307187014821328
38,-112.3999999999995,500,0,0.8265651079747222
39,-108.39999999999944,500,0,0.8224322824348486
40,-122.79999999999939,500,0,0.8183201210226743
41,-118.3999999999992,500,0,0.8142285204175609
42,-104.39999999999954,500,0,0.810157377815473
43,-112.39999999999915,500,0,0.8061065909263957
44,-103.59999999999954,500,0,0.8020760579717637
45,-99.59999999999923,500,0,0.798065677681905
46,-101.99999999999943,500,0,0.7940753492934954
47,-102.39999999999957,500,0,0.7901049725470279
48,-91.19999999999948,500,0,0.7861544476842928
49,-101.59999999999943,500,0,0.7822236754458713
50,-101.59999999999933,500,0,0.778312557068642
51,-91.9999999999998,500,0,0.7744209942832988
52,-95.59999999999951,500,0,0.7705488893118823
53,-88.79999999999961,500,0,0.7666961448653229
54,-99.99999999999973,500,0,0.7628626641409962
55,-95.19999999999928,500,0,0.7590483508202912
56,-97.99999999999959,500,0,0.7552531090661897
57,-92.89999999999989,482,1,0.7514768435208588
58,-91.99999999999943,500,0,0.7477194593032545
59,-109.99999999999955,500,0,0.7439808620067382
60,-101.19999999999948,500,0,0.7402609576967045
61,-105.59999999999927,500,0,0.736559652908221
62,-93.1999999999996,500,0,0.7328768546436799
63,-91.59999999999955,500,0,0.7292124703704616
64,-97.1999999999997,500,0,0.7255664080186093
65,-68.80000000000004,397,1,0.7219385759785162
66,-85.9999999999996,500,0,0.7183288830986236
67,-89.99999999999966,500,0,0.7147372386831305
68,-89.19999999999962,500,0,0.7111635524897149
69,-87.99999999999953,500,0,0.7076077347272662
70,-88.79999999999964,500,0,0.7040696960536299
71,-83.59999999999961,500,0,0.7005493475733617
72,-91.99999999999955,500,0,0.697046600835495
73,-87.19999999999962,500,0,0.6935613678313175
74,-95.99999999999943,500,0,0.6900935609921609
75,-87.19999999999963,500,0,0.6866430931872001
76,-77.99999999999989,500,0,0.6832098777212641
77,-13.900000000000041,132,1,0.6797938283326578
78,-68.40000000000003,413,1,0.6763948591909945
79,-79.9999999999998,500,0,0.6730128848950395
80,-97.99999999999976,500,0,0.6696478204705644
81,-87.19999999999959,500,0,0.6662995813682115
82,-86.3999999999997,500,0,0.6629680834613705
83,-96.79999999999963,500,0,0.6596532430440636
84,-87.19999999999973,500,0,0.6563549768288433
85,-91.59999999999947,500,0,0.653073201944699
86,-83.9999999999998,500,0,0.6498078359349755
87,-89.59999999999965,500,0,0.6465587967553006
88,-77.59999999999978,500,0,0.6433260027715241
89,-77.19999999999982,500,0,0.6401093727576664
90,-81.19999999999978,500,0,0.6369088258938781
91,-98.39999999999954,500,0,0.6337242817644086
92,-99.99999999999994,500,0,0.6305556603555866
93,-83.19999999999987,500,0,0.6274028820538087
94,-92.39999999999951,500,0,0.6242658676435396
95,-96.79999999999946,500,0,0.6211445383053219
96,-89.59999999999944,500,0,0.6180388156137953
97,-85.9999999999998,500,0,0.6149486215357263
98,-88.79999999999973,500,0,0.6118738784280476
99,-81.1999999999998,500,0,0.6088145090359074
100,-87.99999999999963,500,0,0.6057704364907278
101,-86.39999999999972,500,0,0.6027415843082742
102,-87.19999999999966,500,0,0.5997278763867329
103,-89.99999999999952,500,0,0.5967292370047992
104,-85.9999999999997,500,0,0.5937455908197752
105,-86.79999999999959,500,0,0.5907768628656763
106,-95.59999999999943,500,0,0.5878229785513479
107,-95.99999999999955,500,0,0.5848838636585911
108,-90.7999999999997,500,0,0.5819594443402982
109,-91.1999999999997,500,0,0.5790496471185967
110,-82.39999999999984,500,0,0.5761543988830038
111,-86.39999999999965,500,0,0.5732736268885887
112,-87.99999999999982,500,0,0.5704072587541458
113,-82.39999999999982,500,0,0.567555222460375
114,-83.19999999999973,500,0,0.5647174463480732
115,-83.19999999999976,500,0,0.5618938591163328
116,-95.19999999999956,500,0,0.5590843898207511
117,-81.99999999999977,500,0,0.5562889678716474
118,-97.99999999999963,500,0,0.5535075230322891
119,-76.39999999999998,500,0,0.5507399854171277
120,-85.1999999999997,500,0,0.547986285490042
121,-75.6000000000001,500,0,0.5452463540625918
122,-85.59999999999965,500,0,0.5425201222922789
123,-83.59999999999974,500,0,0.5398075216808175
124,-72.8000000000001,500,0,0.5371084840724134
125,-85.19999999999966,500,0,0.5344229416520513
126,-82.39999999999964,500,0,0.531750826943791
127,-83.59999999999964,500,0,0.5290920728090721
128,-89.19999999999979,500,0,0.5264466124450268
129,-84.3999999999998,500,0,0.5238143793828016
130,-87.99999999999966,500,0,0.5211953074858876
131,-85.19999999999983,500,0,0.5185893309484582
132,-86.39999999999966,500,0,0.5159963842937159
133,-83.19999999999987,500,0,0.5134164023722473
134,-77.99999999999984,500,0,0.510849320360386
135,-80.79999999999977,500,0,0.5082950737585841
136,-86.39999999999975,500,0,0.5057535983897912
137,-77.99999999999989,500,0,0.5032248303978422
138,-74.40000000000009,500,0,0.500708706245853
139,-80.39999999999984,500,0,0.4982051627146237
140,-80.39999999999978,500,0,0.49571413690105054
141,-81.59999999999992,500,0,0.4932355662165453
142,-75.60000000000008,500,0,0.4907693883854626
143,-81.99999999999983,500,0,0.4883155414435353
144,-74.00000000000003,500,0,0.4858739637363176
145,-39.60000000000023,301,1,0.483444593917636
146,-81.59999999999978,500,0,0.4810273709480478
147,-85.99999999999962,500,0,0.47862223409330756
148,-80.79999999999998,500,0,0.47622912292284103
149,-84.79999999999995,500,0,0.4738479773082268
150,-87.19999999999973,500,0,0.47147873742168567
151,-88.79999999999966,500,0,0.46912134373457726
152,-65.00000000000003,435,1,0.46677573701590436
153,-81.99999999999986,500,0,0.46444185833082485
154,-32.70000000000016,244,1,0.46211964903917074
155,-79.1999999999999,500,0,0.4598090507939749
156,-70.39999999999995,469,1,0.457510005540005
157,-48.40000000000028,353,1,0.45522245551230495
158,-77.19999999999982,500,0,0.4529463432347434
159,-77.59999999999982,500,0,0.4506816115185697
160,-78.3999999999999,500,0,0.4484282034609769
161,-75.60000000000005,500,0,0.446186062443672
162,-81.59999999999975,500,0,0.4439551321314536
163,-82.79999999999978,500,0,0.4417353564707963
164,-78.8,500,0,0.43952667968844233
165,-82.39999999999971,500,0,0.43732904629000013
166,-82.79999999999959,500,0,0.4351424010585501
167,-81.60000000000011,500,0,0.43296668905325736
168,-73.60000000000007,500,0,0.43080185560799106
169,-74.80000000000001,500,0,0.4286478463299511
170,-76.7999999999999,500,0,0.42650460709830135
171,-32.600000000000186,279,1,0.42437208406280985
172,1.0658141036401503e-14,73,1,0.4222502236424958
173,-33.60000000000012,265,1,0.42013897252428334
174,-99.19999999999928,500,0,0.4180382776616619
175,-135.1999999999995,500,0,0.4159480862733536
176,-92.39999999999965,500,0,0.41386834584198684
177,-25.400000000000112,191,1,0.4117990041127769
178,-44.400000000000276,361,1,0.40974000909221303
179,-6.499999999999986,90,1,0.40769130904675194
180,-14.900000000000013,122,1,0.40565285250151817
181,-80.79999999999959,441,1,0.4036245882390106
182,-15.100000000000044,148,1,0.4016064652978155
183,-3.899999999999988,64,1,0.3995984329713264
184,-40.40000000000019,269,1,0.3976004408064698
185,-97.19999999999986,500,0,0.39561243860243744
186,-81.99999999999983,500,0,0.3936343764094253
187,-85.19999999999976,500,0,0.39166620452737816
188,-79.2,500,0,0.3897078735047413
