episode,reward,steps,success,epsilon
1,-127.19999999999916,500,0,0.995
2,-132.79999999999907,500,0,0.990025
3,-99.19999999999952,413,1,0.985074875
4,-126.39999999999893,500,0,0.9801495006250001
5,-129.99999999999926,500,0,0.9752487531218751
6,-129.19999999999953,500,0,0.9703725093562657
7,-126.39999999999955,500,0,0.9655206468094844
8,-151.59999999999954,500,0,0.960693043575437
9,-28.900000000000084,158,1,0.9558895783575597
10,-78.19999999999987,343,1,0.9511101304657719
11,-102.59999999999944,483,1,0.946354579813443
12,-125.19999999999925,500,0,0.9416228069143757
13,-75.5999999999997,337,1,0.9369146928798039
14,-80.29999999999971,356,1,0.9322301194154049
15,-25.20000000000004,145,1,0.9275689688183278
16,-123.19999999999943,500,0,0.9229311239742362
17,-123.99999999999932,500,0,0.918316468354365
18,-59.40000000000008,283,1,0.9137248860125932
19,-51.30000000000017,250,1,0.9091562615825302
20,-41.50000000000013,216,1,0.9046104802746175
21,-38.80000000000012,205,1,0.9000874278732445
22,-82.69999999999976,412,1,0.8955869907338783
23,-32.100000000000094,178,1,0.8911090557802088
24,-91.7999999999996,391,1,0.8866535105013078
25,-43.00000000000013,223,1,0.8822202429488013
26,-31.100000000000136,188,1,0.8778091417340573
27,-43.800000000000125,219,1,0.8734200960253871
28,-50.900000000000155,238,1,0.8690529955452602
29,-66.39999999999998,281,1,0.8647077305675338
30,-23.000000000000057,147,1,0.8603841919146962
31,-20.100000000000016,114,1,0.8560822709551227
32,-102.99999999999946,459,1,0.851801859600347
33,-111.59999999999948,500,0,0.8475428503023453
34,-131.19999999999914,500,0,0.8433051360508336
35,-113.59999999999945,500,0,0.8390886103705794
36,-73.39999999999985,379,1,0.8348931673187264
37,-131.9999999999994,500,0,0.8307187014821328
38,-126.79999999999932,500,0,0.8265651079747222
39,-99.99999999999945,485,1,0.8224322824348486
40,-109.19999999999939,500,0,0.8183201210226743
41,-48.80000000000024,313,1,0.8142285204175609
42,-12.300000000000022,92,1,0.810157377815473
43,-58.100000000000136,262,1,0.8061065909263957
44,-10.100000000000009,94,1,0.8020760579717637
45,-40.00000000000011,217,1,0.798065677681905
46,-17.900000000000063,144,1,0.7940753492934954
47,-23.20000000000004,117,1,0.7901049725470279
48,-17.800000000000047,127,1,0.7861544476842928
49,-14.800000000000036,121,1,0.7822236754458713
50,-25.100000000000094,164,1,0.778312557068642
51,-3.4999999999999893,60,1,0.7744209942832988
52,-17.30000000000003,118,1,0.7705488893118823
53,-7.399999999999995,75,1,0.7666961448653229
54,-13.000000000000028,107,1,0.7628626641409962
55,-8.199999999999996,79,1,0.7590483508202912
56,-6.999999999999993,71,1,0.7552531090661897
57,-18.80000000000004,121,1,0.7514768435208588
58,-14.90000000000002,114,1,0.7477194593032545
59,-2.29999999999999,64,1,0.7439808620067382
60,-10.100000000000005,90,1,0.7402609576967045
61,-3.29999999999999,62,1,0.736559652908221
62,-5.699999999999989,70,1,0.7328768546436799
63,-20.600000000000044,119,1,0.7292124703704616
64,-19.800000000000026,135,1,0.7255664080186093
65,-3.299999999999992,62,1,0.7219385759785162
66,-5.599999999999985,77,1,0.7183288830986236
67,-4.89999999999999,74,1,0.7147372386831305
68,-5.799999999999992,63,1,0.7111635524897149
69,-8.399999999999991,81,1,0.7076077347272662
70,-8.799999999999997,85,1,0.7040696960536299
71,0.5000000000000107,60,1,0.7005493475733617
72,-5.499999999999991,64,1,0.697046600835495
73,-8.299999999999994,80,1,0.6935613678313175
74,-5.099999999999989,68,1,0.6900935609921609
75,0.10000000000000497,48,1,0.6866430931872001
76,-8.400000000000006,81,1,0.6832098777212641
77,-2.199999999999987,63,1,0.6797938283326578
78,-4.7999999999999865,89,1,0.6763948591909945
79,-4.599999999999989,71,1,0.6730128848950395
80,-8.699999999999996,84,1,0.6696478204705644
81,-0.19999999999999574,47,1,0.6662995813682115
82,-3.699999999999987,74,1,0.6629680834613705
83,-6.199999999999985,79,1,0.6596532430440636
84,-2.799999999999992,53,1,0.6563549768288433
85,4.0000000000000036,37,1,0.653073201944699
86,0.40000000000000746,57,1,0.6498078359349755
