episode,reward,steps,success
1,-127.99999999999922,500,0
2,-119.19999999999905,500,0
3,-149.59999999999914,500,0
4,-139.5999999999994,500,0
5,-126.39999999999934,500,0
6,-119.19999999999942,500,0
7,-118.79999999999926,500,0
8,-118.39999999999934,500,0
9,-116.79999999999933,500,0
10,-89.79999999999976,415,1
11,-106.39999999999951,500,0
12,-27.10000000000006,144,1
13,-151.19999999999914,500,0
14,-106.39999999999935,500,0
15,-38.50000000000009,198,1
16,-113.5999999999992,500,0
17,-104.39999999999971,500,0
18,-107.19999999999936,500,0
19,-106.39999999999927,500,0
20,-103.19999999999936,500,0
21,-50.600000000000115,235,1
22,-97.5999999999995,500,0
23,-96.39999999999935,500,0
24,-103.99999999999955,500,0
25,-109.19999999999922,500,0
26,-93.59999999999945,500,0
27,-101.99999999999937,500,0
28,-100.7999999999993,500,0
29,-69.70000000000005,366,1
30,-93.9999999999996,500,0
31,-99.9999999999995,500,0
32,-32.10000000000015,234,1
33,-82.19999999999979,499,1
34,-51.40000000000022,303,1
35,-49.50000000000018,296,1
36,-36.800000000000125,233,1
37,-74.9,402,1
38,-90.79999999999946,500,0
39,-41.300000000000196,262,1
40,-31.500000000000092,184,1
41,-35.90000000000016,252,1
42,-56.90000000000022,298,1
43,-93.59999999999951,500,0
44,-77.59999999999965,485,1
45,-104.39999999999925,500,0
46,-95.99999999999955,500,0
47,-68.30000000000001,416,1
48,-38.50000000000022,302,1
49,-59.70000000000023,362,1
50,-46.10000000000019,282,1
51,-26.000000000000078,193,1
52,-12.500000000000021,118,1
53,-45.7000000000002,310,1
54,-73.09999999999987,440,1
55,-69.0,367,1
56,-11.699999999999989,118,1
57,-22.70000000000011,196,1
58,-52.50000000000025,342,1
59,-76.69999999999938,392,1
60,-30.800000000000097,201,1
61,-63.100000000000136,412,1
62,-68.70000000000009,412,1
63,-20.30000000000004,136,1
64,-22.300000000000082,156,1
65,-16.100000000000065,138,1
66,-18.00000000000007,137,1
67,-44.800000000000175,269,1
68,-7.700000000000003,82,1
69,-11.899999999999995,128,1
70,-26.100000000000094,182,1
71,-12.40000000000003,113,1
72,-27.20000000000008,173,1
73,-35.400000000000105,223,1
74,-47.20000000000022,297,1
75,-8.200000000000014,87,1
76,-8.399999999999984,93,1
77,-2.599999999999987,79,1
78,-6.899999999999984,98,1
79,-18.10000000000005,154,1
80,-15.300000000000036,126,1
81,-43.20000000000016,261,1
82,-2.0999999999999908,74,1
83,-23.100000000000044,148,1
84,-11.100000000000009,124,1
85,-9.000000000000004,87,1
86,-24.30000000000006,132,1
87,-13.099999999999987,104,1
88,-10.100000000000001,102,1
89,-15.200000000000017,137,1
90,-4.599999999999984,91,1
91,-10.5,118,1
92,-12.10000000000004,114,1
93,-1.7999999999999883,59,1
